x,y,block_id,x_m,y_m,z_top_m,z_bottom_m,bench_name,location,oxidation,density_tpm3,au_gpt,cu_pct,ag_gpt,Axb,BWi_kWht,DWi_kWhm3,UCS_MPa,RMR,digability,sulfides_pct,carbonate_pct,clays_pct,fault_dist_m,cn_demand_kgt,rec_au,rec_cu,rec_ag,pf_target_kgpm3,target_p80_mm,wet,latitude,longitude,lithology,alteration_domain,mineral_domain,structure_domain,pattern_id
363894.918068,6592011.589991,B_075_069,750.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.78,0.004,0.0104,0.29,41.1,22.11,7.81,142.7,69.9,hard,0.83,0.23,0.2,169.1,0.0,0.74,0.81,0.77,1.16,120,False,-30.797165871099,121.57738168972,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact,
363904.918068,6592011.589991,B_076_069,760.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.76,0.004,0.0099,0.29,41.3,21.87,7.86,148.9,59.9,hard,0.8,0.3,0.42,173.8,0.0,0.74,0.83,0.77,1.18,130,False,-30.797167018068,121.57748618606,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact,
363914.918068,6592011.589991,B_077_069,770.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.77,0.004,0.0097,0.28,44.1,20.86,7.98,145.5,67.1,hard,0.29,0.37,0.81,177.8,0.0,0.73,0.82,0.79,1.18,115,False,-30.797168164952,121.577590682406,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact,
363924.918068,6592011.589991,B_078_069,780.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.79,0.004,0.0094,0.27,42.4,21.12,7.16,147.1,66.8,hard,0.6,0.32,0.86,175.3,0.0,0.74,0.82,0.76,1.18,115,False,-30.797169311752,121.577695178758,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact,
363934.918068,6592011.589991,B_079_069,790.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.79,0.003,0.0094,0.26,42.0,21.51,8.25,144.9,59.9,hard,0.29,0.46,0.87,172.8,0.0,0.74,0.81,0.8,1.18,120,False,-30.797170458467,121.577799675116,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact,
363944.918068,6592011.589991,B_080_069,800.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.75,0.003,0.0092,0.25,41.5,20.77,7.5,144.0,65.3,hard,0.43,0.26,0.83,170.3,0.0,0.75,0.82,0.77,1.18,125,False,-30.797171605099,121.57790417148,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact,
363954.918068,6592011.589991,B_081_069,810.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.73,0.003,0.0092,0.25,40.9,22.29,7.36,130.2,66.6,hard,0.36,0.39,0.99,167.6,0.0,0.74,0.82,0.79,1.16,120,False,-30.797172751646,121.57800866785,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact,
363964.918068,6592011.589991,B_082_069,820.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.78,0.003,0.0088,0.26,41.5,22.14,7.73,155.6,63.6,hard,0.61,0.19,0.72,165.0,0.0,0.74,0.8,0.77,1.18,120,False,-30.797173898109,121.578113164226,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact,
363974.918068,6592011.589991,B_083_069,830.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.8,0.003,0.0088,0.25,43.8,20.74,7.96,150.2,65.2,hard,0.39,0.26,0.91,162.3,0.0,0.73,0.82,0.79,1.18,120,False,-30.797175044488,121.578217660608,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact,
363984.918068,6592011.589991,B_084_069,840.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.74,0.003,0.0085,0.25,42.7,21.98,8.05,132.6,64.5,hard,0.25,0.21,1.24,159.6,0.0,0.75,0.81,0.78,1.12,120,False,-30.797176190783,121.578322156996,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact,
363184.918068,6592021.589991,B_004_070,40.0,250.0,200.0,185.0,RL185-200,waste,transition,2.62,0.03,0.1008,1.22,52.5,18.96,6.17,93.0,57.2,medium,0.85,0.43,1.5,177.7,0.0,0.75,0.75,0.76,0.9,145,True,-30.796994014267,121.56996380054,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363194.918068,6592021.589991,B_005_070,50.0,250.0,200.0,185.0,RL185-200,waste,transition,2.6,0.033,0.1031,1.28,51.7,18.27,6.14,104.7,57.6,hard,0.6,0.33,1.64,173.1,0.0,0.75,0.73,0.76,0.99,140,True,-30.796995167209,121.570068296356,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363204.918068,6592021.589991,B_006_070,60.0,250.0,200.0,185.0,RL185-200,waste,transition,2.6,0.033,0.1025,1.29,53.5,17.76,5.65,91.8,50.7,medium,0.78,0.36,1.54,168.5,0.0,0.74,0.74,0.76,0.92,155,True,-30.796996320067,121.570172792178,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363214.918068,6592021.589991,B_007_070,70.0,250.0,200.0,185.0,RL185-200,waste,transition,2.63,0.034,0.1031,1.27,53.9,18.32,6.35,89.5,49.7,medium,0.58,0.33,1.34,163.8,0.0,0.75,0.73,0.76,0.94,155,True,-30.796997472841,121.570277288006,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363224.918068,6592021.589991,B_008_070,80.0,250.0,200.0,185.0,RL185-200,waste,transition,2.61,0.034,0.106,1.27,51.0,18.65,5.89,100.1,56.4,medium,0.88,0.45,1.65,158.9,0.0,0.74,0.74,0.75,0.95,150,True,-30.79699862553,121.57038178384,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363234.918068,6592021.589991,B_009_070,90.0,250.0,200.0,185.0,RL185-200,waste,transition,2.63,0.035,0.1065,1.28,50.9,19.2,6.56,101.1,51.5,medium,0.99,0.3,1.63,154.0,0.0,0.75,0.73,0.76,0.94,140,True,-30.796999778135,121.570486279681,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363244.918068,6592021.589991,B_010_070,100.0,250.0,200.0,185.0,RL185-200,waste,transition,2.57,0.034,0.1106,1.29,50.4,18.45,6.16,86.9,59.8,medium,0.67,0.2,1.41,148.9,0.0,0.75,0.75,0.77,0.92,145,True,-30.797000930657,121.570590775527,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363254.918068,6592021.589991,B_011_070,110.0,250.0,200.0,185.0,RL185-200,waste,transition,2.61,0.034,0.11,1.32,52.8,18.47,6.54,103.2,55.3,hard,0.85,0.38,1.47,143.8,0.0,0.74,0.74,0.76,0.97,145,True,-30.797002083093,121.570695271379,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363264.918068,6592021.589991,B_012_070,120.0,250.0,200.0,185.0,RL185-200,waste,transition,2.62,0.033,0.1111,1.26,52.6,17.94,5.89,99.6,51.5,medium,0.96,0.28,1.37,138.6,0.0,0.75,0.72,0.75,0.93,145,True,-30.797003235446,121.570799767237,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363274.918068,6592021.589991,B_013_070,130.0,250.0,200.0,185.0,RL185-200,waste,transition,2.6,0.034,0.1157,1.29,53.2,19.38,5.31,109.7,54.8,hard,0.83,0.31,1.17,133.2,0.0,0.75,0.76,0.75,0.99,140,True,-30.797004387715,121.570904263101,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363284.918068,6592021.589991,B_014_070,140.0,250.0,200.0,185.0,RL185-200,waste,transition,2.61,0.034,0.1249,1.32,52.7,17.99,6.84,97.8,55.5,medium,0.73,0.49,1.2,127.8,0.0,0.75,0.72,0.77,0.91,150,True,-30.797005539899,121.571008758971,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363294.918068,6592021.589991,B_015_070,150.0,250.0,200.0,185.0,RL185-200,waste,transition,2.6,0.035,0.1214,1.33,52.5,19.23,6.31,100.5,55.7,medium,0.93,0.44,1.35,122.3,0.0,0.75,0.74,0.74,0.98,145,True,-30.797006691999,121.571113254848,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363304.918068,6592021.589991,B_016_070,160.0,250.0,200.0,185.0,RL185-200,waste,transition,2.63,0.034,0.1249,1.3,51.9,18.92,5.84,100.1,57.2,medium,0.69,0.47,1.31,116.7,0.0,0.75,0.75,0.77,0.96,135,True,-30.797007844015,121.57121775073,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363314.918068,6592021.589991,B_017_070,170.0,250.0,200.0,185.0,RL185-200,waste,transition,2.64,0.035,0.1254,1.32,54.6,18.81,6.35,103.2,55.8,hard,0.77,0.5,1.29,111.0,0.0,0.75,0.74,0.76,1.0,145,True,-30.797008995947,121.571322246618,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363324.918068,6592021.589991,B_018_070,180.0,250.0,200.0,185.0,RL185-200,waste,transition,2.6,0.035,0.13,1.34,52.8,18.32,5.91,95.8,65.2,medium,0.72,0.57,1.27,104.5,0.0,0.75,0.75,0.77,0.99,150,False,-30.797010147794,121.571426742513,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363334.918068,6592021.589991,B_019_070,190.0,250.0,200.0,185.0,RL185-200,waste,transition,2.64,0.039,0.1346,1.41,52.0,18.44,6.52,101.0,50.2,medium,0.85,0.52,1.09,94.6,0.0,0.75,0.73,0.76,0.89,145,False,-30.797011299558,121.571531238413,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363344.918068,6592021.589991,B_020_070,200.0,250.0,200.0,185.0,RL185-200,waste,transition,2.6,0.037,0.1397,1.39,51.7,18.62,6.63,102.7,58.6,hard,0.9,0.49,0.77,84.7,0.0,0.75,0.74,0.76,0.96,145,False,-30.797012451237,121.571635734319,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363354.918068,6592021.589991,B_021_070,210.0,250.0,200.0,185.0,RL185-200,waste,transition,2.6,0.038,0.1397,1.39,51.3,18.05,6.11,107.7,57.5,hard,0.77,0.61,0.85,74.8,0.0,0.75,0.73,0.77,0.93,135,False,-30.797013602832,121.571740230232,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363364.918068,6592021.589991,B_022_070,220.0,250.0,200.0,185.0,RL185-200,waste,transition,2.59,0.039,0.1432,1.47,49.9,17.92,7.21,113.3,55.8,hard,1.0,0.38,0.84,64.8,0.0,0.75,0.72,0.76,1.05,135,False,-30.797014754343,121.57184472615,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363374.918068,6592021.589991,B_023_070,230.0,250.0,200.0,185.0,RL185-200,waste,transition,2.59,0.04,0.1472,1.48,50.9,18.54,6.51,101.7,53.0,medium,0.81,0.65,0.64,54.9,0.0,0.75,0.73,0.77,0.89,150,False,-30.797015905769,121.571949222074,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363384.918068,6592021.589991,B_024_070,240.0,250.0,200.0,185.0,RL185-200,waste,transition,2.66,0.042,0.1552,1.58,52.2,17.95,6.39,98.8,61.5,medium,1.0,0.46,0.91,45.0,0.0,0.75,0.73,0.77,0.89,145,False,-30.797017057111,121.572053718005,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363394.918068,6592021.589991,B_025_070,250.0,250.0,200.0,185.0,RL185-200,waste,oxide,2.51,0.043,0.1254,1.4,57.4,16.27,5.17,74.1,46.4,medium,0.69,0.65,2.0,35.1,0.0,0.75,0.53,0.67,0.78,165,False,-30.79701820837,121.572158213941,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363404.918068,6592021.589991,B_026_070,260.0,250.0,200.0,185.0,RL185-200,waste,oxide,2.46,0.04,0.1206,1.37,56.6,15.93,4.66,61.4,40.2,medium,0.81,0.52,2.58,25.2,0.0,0.75,0.52,0.64,0.68,170,True,-30.797019359544,121.572262709883,propylitic_volcanics,propylitic_halo,low_grade_halo,cross_fault,
363414.918068,6592021.589991,B_027_070,270.0,250.0,200.0,185.0,RL185-200,waste,oxide,2.42,0.037,0.1169,1.32,59.3,14.77,4.52,45.4,30.9,soft,0.67,0.51,2.98,15.3,0.0,0.74,0.51,0.64,0.6,180,True,-30.797020510633,121.572367205832,propylitic_volcanics,propylitic_halo,low_grade_halo,cross_fault,
363424.918068,6592021.589991,B_028_070,280.0,250.0,200.0,185.0,RL185-200,waste,oxide,2.4,0.032,0.1079,1.22,60.2,14.76,3.88,45.4,18.0,soft,0.84,0.53,3.86,5.3,0.0,0.72,0.48,0.6,0.61,180,True,-30.797021661639,121.572471701786,propylitic_volcanics,propylitic_halo,low_grade_halo,cross_fault,
363434.918068,6592021.589991,B_029_070,290.0,250.0,200.0,185.0,RL185-200,waste,oxide,2.43,0.035,0.1169,1.33,60.5,14.91,3.78,36.9,18.0,soft,0.64,0.85,3.85,4.6,0.0,0.72,0.49,0.61,0.52,185,True,-30.79702281256,121.572576197747,propylitic_volcanics,propylitic_halo,low_grade_halo,cross_fault,
363444.918068,6592021.589991,B_030_070,300.0,250.0,200.0,185.0,RL185-200,waste,oxide,2.44,0.043,0.1254,1.5,56.7,15.03,4.22,55.2,26.3,soft,0.87,0.56,2.95,14.5,0.0,0.74,0.51,0.62,0.68,185,True,-30.797023963398,121.572680693713,propylitic_volcanics,propylitic_halo,low_grade_halo,cross_fault,
363454.918068,6592021.589991,B_031_070,310.0,250.0,200.0,185.0,RL185-200,waste,oxide,2.47,0.048,0.1315,1.61,56.3,15.71,4.04,59.3,36.2,medium,0.72,0.68,2.38,24.4,0.0,0.75,0.53,0.65,0.69,170,True,-30.797025114151,121.572785189686,propylitic_volcanics,propylitic_halo,low_grade_halo,cross_fault,
363464.918068,6592021.589991,B_032_070,320.0,250.0,200.0,185.0,RL185-200,waste,oxide,2.45,0.043,0.1278,1.52,56.8,16.04,4.91,58.3,29.4,soft,0.89,0.61,2.89,20.7,0.0,0.74,0.51,0.64,0.67,170,True,-30.797026264819,121.572889685664,propylitic_volcanics,propylitic_halo,low_grade_halo,secondary_fault,
363474.918068,6592021.589991,B_033_070,330.0,250.0,200.0,185.0,RL185-200,waste,oxide,2.46,0.037,0.1157,1.4,58.1,15.67,4.73,32.1,19.7,soft,0.64,0.67,3.31,14.8,0.0,0.73,0.5,0.62,0.51,190,True,-30.797027415404,121.572994181649,propylitic_volcanics,propylitic_halo,low_grade_halo,secondary_fault,
363484.918068,6592021.589991,B_034_070,340.0,250.0,200.0,185.0,RL185-200,waste,oxide,2.46,0.011,0.0381,0.65,57.8,15.07,4.51,36.0,18.0,soft,0.44,0.73,4.2,8.9,0.0,0.71,0.43,0.6,0.57,180,True,-30.797028565904,121.573098677639,fault_breccia_gouge,argillic_fault_damage,waste,secondary_fault,
363494.918068,6592021.589991,B_035_070,350.0,250.0,200.0,185.0,RL185-200,waste,oxide,2.47,0.003,0.0052,0.11,55.8,16.67,4.79,38.5,18.0,soft,0.55,0.58,4.35,3.0,0.0,0.69,0.39,0.59,0.61,180,True,-30.797029716321,121.573203173636,late_mafic_dyke,barren_intrusive,late_barren_intrusion,secondary_fault,
363504.918068,6592021.589991,B_036_070,360.0,250.0,200.0,185.0,RL185-200,waste,oxide,2.43,0.018,0.0939,0.77,59.1,15.76,4.47,38.1,18.0,soft,0.62,0.73,4.6,2.8,0.0,0.69,0.42,0.59,0.58,190,True,-30.797030866653,121.573307669638,fault_breccia_gouge,argillic_fault_damage,fault_damage_zone,secondary_fault,
363514.918068,6592021.589991,B_037_070,370.0,250.0,200.0,185.0,RL185-200,waste,oxide,2.46,0.029,0.1129,1.18,61.1,13.91,3.78,25.6,18.0,soft,0.62,1.19,3.78,8.5,0.0,0.72,0.47,0.61,0.51,190,True,-30.797032016901,121.573412165647,fault_breccia_gouge,argillic_fault_damage,low_grade_halo,secondary_fault,
363524.918068,6592021.589991,B_038_070,380.0,250.0,200.0,185.0,RL185-200,waste,transition,2.59,0.031,0.1466,1.4,58.0,17.09,5.33,76.1,31.4,soft,0.81,0.92,2.04,14.1,0.0,0.72,0.69,0.72,0.81,165,True,-30.797033167064,121.573516661661,propylitic_volcanics,propylitic_halo,low_grade_halo,secondary_fault,
363534.918068,6592021.589991,B_039_070,390.0,250.0,200.0,185.0,RL185-200,waste,transition,2.6,0.032,0.1472,1.41,54.8,17.64,5.26,75.7,42.0,medium,1.03,0.79,1.15,19.6,0.0,0.73,0.69,0.74,0.83,160,True,-30.797034317144,121.573621157682,propylitic_volcanics,propylitic_halo,low_grade_halo,secondary_fault,
363544.918068,6592021.589991,B_040_070,400.0,250.0,200.0,185.0,RL185-200,waste,transition,2.61,0.037,0.1557,1.52,53.3,17.49,6.4,92.7,53.8,medium,0.93,0.81,0.87,25.0,0.0,0.75,0.73,0.76,0.91,150,True,-30.797035467139,121.573725653708,propylitic_volcanics,propylitic_halo,low_grade_halo,secondary_fault,
363554.918068,6592021.589991,B_041_070,410.0,250.0,200.0,185.0,RL185-200,waste,transition,2.62,0.033,0.1569,1.49,53.5,18.3,6.69,99.2,53.9,medium,1.06,0.88,0.37,30.4,0.0,0.75,0.72,0.76,0.95,145,True,-30.79703661705,121.573830149741,propylitic_volcanics,propylitic_halo,low_grade_halo,secondary_fault,
363564.918068,6592021.589991,B_042_070,420.0,250.0,200.0,185.0,RL185-200,waste,transition,2.64,0.035,0.1557,1.48,52.6,17.21,6.18,92.7,55.8,medium,0.86,0.96,0.36,35.6,0.0,0.75,0.72,0.78,0.89,155,False,-30.797037766877,121.573934645779,propylitic_volcanics,propylitic_halo,low_grade_halo,secondary_fault,
363574.918068,6592021.589991,B_043_070,430.0,250.0,200.0,185.0,RL185-200,waste,transition,2.64,0.035,0.1489,1.48,51.1,18.98,5.76,94.8,51.5,medium,0.82,1.08,0.51,40.8,0.0,0.75,0.75,0.78,0.94,145,False,-30.797038916619,121.574039141824,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363584.918068,6592021.589991,B_044_070,440.0,250.0,200.0,185.0,RL185-200,waste,transition,2.56,0.036,0.1506,1.49,52.5,18.28,6.63,103.4,56.9,hard,0.83,0.72,0.2,45.8,0.0,0.75,0.75,0.78,1.0,145,False,-30.797040066278,121.574143637875,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363594.918068,6592021.589991,B_045_070,450.0,250.0,200.0,185.0,RL185-200,waste,transition,2.67,0.035,0.1494,1.49,52.5,18.33,5.89,107.6,58.8,hard,0.92,1.0,0.35,50.8,0.0,0.75,0.73,0.77,1.0,145,False,-30.797041215852,121.574248133931,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363604.918068,6592021.589991,B_046_070,460.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.71,0.036,0.1662,1.57,45.6,19.4,7.35,123.9,68.4,hard,0.91,0.94,0.08,55.6,0.0,0.75,0.87,0.79,1.09,135,False,-30.797042365342,121.574352629994,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363614.918068,6592021.589991,B_047_070,470.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.76,0.033,0.1689,1.55,46.4,19.23,6.74,138.0,64.5,hard,0.93,0.79,0.08,60.4,0.0,0.75,0.87,0.77,1.13,130,False,-30.797043514748,121.574457126062,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363624.918068,6592021.589991,B_048_070,480.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.74,0.036,0.1678,1.59,46.5,18.82,6.83,126.1,63.9,hard,0.92,0.76,0.08,65.1,0.0,0.75,0.88,0.79,1.09,130,False,-30.79704466407,121.574561622137,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363634.918068,6592021.589991,B_049_070,490.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.75,0.037,0.1651,1.64,47.2,20.11,6.53,116.0,60.3,hard,0.91,0.93,0.08,69.6,0.0,0.75,0.88,0.78,1.01,135,False,-30.797045813307,121.574666118217,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363644.918068,6592021.589991,B_050_070,500.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.72,0.034,0.1532,1.52,45.5,19.88,6.51,116.4,58.1,hard,1.15,0.94,0.08,74.1,0.0,0.75,0.86,0.77,1.02,130,False,-30.79704696246,121.574770614304,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363654.918068,6592021.589991,B_051_070,510.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.72,0.035,0.1532,1.51,46.5,19.82,7.05,122.7,64.7,hard,1.06,1.01,0.08,78.5,0.0,0.75,0.86,0.78,1.06,135,False,-30.79704811153,121.574875110397,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363664.918068,6592021.589991,B_052_070,520.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.77,0.036,0.1446,1.52,47.2,18.73,7.19,131.5,57.5,hard,1.1,1.01,0.08,82.8,0.0,0.75,0.87,0.77,1.07,130,False,-30.797049260514,121.574979606495,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363674.918068,6592021.589991,B_053_070,530.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.69,0.035,0.1473,1.54,45.6,19.35,6.68,116.7,64.3,hard,0.83,0.79,0.08,87.0,0.0,0.75,0.87,0.78,1.02,135,False,-30.797050409415,121.5750841026,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363684.918068,6592021.589991,B_054_070,540.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.71,0.036,0.1505,1.58,48.4,18.25,6.6,120.5,66.9,hard,0.83,0.83,0.18,91.2,0.0,0.75,0.89,0.79,1.05,130,False,-30.797051558232,121.57518859871,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363694.918068,6592021.589991,B_055_070,550.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.72,0.035,0.1424,1.53,48.1,19.64,6.91,129.7,63.3,hard,0.78,0.73,0.08,95.3,0.0,0.75,0.88,0.78,1.08,135,False,-30.797052706964,121.575293094827,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363704.918068,6592021.589991,B_056_070,560.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.7,0.034,0.136,1.46,45.3,19.76,6.4,122.3,71.0,hard,1.07,0.98,0.08,99.4,0.0,0.75,0.86,0.77,1.04,140,False,-30.797053855612,121.57539759095,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363714.918068,6592021.589991,B_057_070,570.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.7,0.033,0.1295,1.44,46.7,20.09,6.47,125.8,59.7,hard,0.83,0.79,0.08,103.4,0.0,0.75,0.85,0.78,1.07,135,False,-30.797055004176,121.575502087078,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363724.918068,6592021.589991,B_058_070,580.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.7,0.033,0.1257,1.45,46.1,18.99,6.7,121.4,66.2,hard,1.04,0.75,0.08,107.4,0.0,0.75,0.87,0.78,1.04,135,False,-30.797056152656,121.575606583213,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363734.918068,6592021.589991,B_059_070,590.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.75,0.031,0.129,1.4,45.1,18.24,6.69,124.7,62.6,hard,0.92,0.88,0.08,111.3,0.0,0.75,0.87,0.78,1.05,135,False,-30.797057301051,121.575711079353,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363744.918068,6592021.589991,B_060_070,600.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.7,0.031,0.1225,1.37,47.8,18.32,7.89,124.1,58.5,hard,0.68,0.84,0.08,115.2,0.0,0.75,0.89,0.78,1.06,140,False,-30.797058449363,121.5758155755,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363754.918068,6592021.589991,B_061_070,610.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.72,0.031,0.1155,1.35,43.0,18.69,6.93,120.7,63.0,hard,0.91,0.72,0.08,119.2,0.0,0.75,0.87,0.77,1.07,140,False,-30.79705959759,121.575920071653,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363764.918068,6592021.589991,B_062_070,620.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.72,0.029,0.1166,1.3,47.4,19.95,7.04,120.4,61.9,hard,0.99,0.86,0.08,123.1,0.0,0.75,0.87,0.77,1.04,140,False,-30.797060745733,121.576024567811,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363774.918068,6592021.589991,B_063_070,630.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.7,0.028,0.1112,1.28,46.2,19.62,6.97,124.5,67.2,hard,0.81,0.79,0.08,127.0,0.0,0.75,0.87,0.78,1.05,135,False,-30.797061893791,121.576129063976,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363784.918068,6592021.589991,B_064_070,640.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.76,0.026,0.1079,1.18,47.6,18.7,6.65,115.3,66.8,hard,0.97,0.72,0.08,130.9,0.0,0.75,0.86,0.77,1.02,135,False,-30.797063041766,121.576233560146,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363794.918068,6592021.589991,B_065_070,650.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.7,0.023,0.0966,1.08,44.8,19.7,7.1,123.8,67.7,hard,0.81,0.62,0.08,134.9,0.0,0.75,0.86,0.79,1.06,130,False,-30.797064189656,121.576338056323,propylitic_volcanics,propylitic_halo,low_grade_halo,background,
363804.918068,6592021.589991,B_066_070,660.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.77,0.009,0.0212,0.54,44.1,19.46,7.36,139.5,70.5,hard,0.72,0.54,0.08,138.9,0.0,0.75,0.83,0.78,1.16,130,False,-30.797065337462,121.576442552505,propylitic_volcanics,propylitic_halo,waste,background,
363814.918068,6592021.589991,B_067_070,670.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.78,0.003,0.0055,0.2,41.2,22.25,7.93,150.3,72.4,hard,0.49,0.26,0.08,143.0,0.0,0.73,0.78,0.79,1.18,120,False,-30.797066485184,121.576547048694,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact,
363824.918068,6592021.589991,B_068_070,680.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.79,0.004,0.0085,0.27,40.5,22.28,7.56,149.3,60.3,hard,0.31,0.39,0.15,147.1,0.0,0.75,0.79,0.79,1.18,125,False,-30.797067632822,121.576651544889,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact,
363834.918068,6592021.589991,B_069_070,690.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.71,0.01,0.0245,0.63,45.4,21.31,6.74,131.6,66.4,hard,0.57,0.54,0.34,151.2,0.0,0.75,0.86,0.79,1.12,130,False,-30.797068780376,121.576756041089,propylitic_volcanics,propylitic_halo,waste,background,
363844.918068,6592021.589991,B_070_070,700.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.72,0.012,0.0298,0.72,46.2,20.55,6.89,128.0,64.2,hard,0.68,0.38,0.3,155.4,0.0,0.74,0.84,0.78,1.1,135,False,-30.797069927845,121.576860537296,propylitic_volcanics,propylitic_halo,waste,background,
363854.918068,6592021.589991,B_071_070,710.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.71,0.01,0.0272,0.64,44.9,19.99,7.19,133.8,66.7,hard,0.47,0.58,0.09,159.7,0.0,0.75,0.86,0.8,1.13,130,False,-30.79707107523,121.576965033508,propylitic_volcanics,propylitic_halo,waste,background,
363864.918068,6592021.589991,B_072_070,720.0,250.0,200.0,185.0,RL185-200,waste,fresh,2.69,0.01,0.0255,0.6,45.8,19.11,7.07,141.2,59.1,hard,0.8,0.49,0.08,164.1,0.0,0.75,0.85,0.77,1.14,135,False,-30.797072222531,121.577069529727,propylitic_volcanics,propylitic_halo,waste,background,
