particle_id,column_id,layer,pre_x,pre_y,pre_z,pre_volume_m3,pre_cell_area_m2,z_fraction_from_floor,depth_fraction_from_top,pre_floor_z_m,pre_top_z_m,nearest_hole_id,nearest_hole_distance_m,lithology,mineral_domain,structure_domain,digability,coarse_risk
6327,791,7,363488.942738142,6591760.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-045,2.8728633741595613,mineralised_porphyry,high_grade_core,background,medium,bad
6328,791,8,363488.942738142,6591760.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-045,2.8728633741595613,mineralised_porphyry,high_grade_core,background,medium,bad
6329,792,1,363488.942738142,6591762.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-051,4.110659114457183,mineralised_porphyry,high_grade_core,background,hard,bad
6330,792,2,363488.942738142,6591762.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-051,4.110659114457183,mineralised_porphyry,high_grade_core,background,hard,bad
6331,792,3,363488.942738142,6591762.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-051,4.110659114457183,mineralised_porphyry,high_grade_core,background,hard,bad
6332,792,4,363488.942738142,6591762.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-051,4.110659114457183,mineralised_porphyry,high_grade_core,background,hard,bad
6333,792,5,363488.942738142,6591762.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-051,4.110659114457183,mineralised_porphyry,high_grade_core,background,hard,bad
6334,792,6,363488.942738142,6591762.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-051,4.110659114457183,mineralised_porphyry,high_grade_core,background,hard,bad
6335,792,7,363488.942738142,6591762.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-051,4.110659114457183,mineralised_porphyry,high_grade_core,background,hard,bad
6336,792,8,363488.942738142,6591762.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-051,4.110659114457183,mineralised_porphyry,high_grade_core,background,hard,bad
6337,793,1,363488.942738142,6591764.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-051,3.8545301873635633,mineralised_porphyry,high_grade_core,background,hard,bad
6338,793,2,363488.942738142,6591764.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-051,3.8545301873635633,mineralised_porphyry,high_grade_core,background,hard,bad
6339,793,3,363488.942738142,6591764.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-051,3.8545301873635633,mineralised_porphyry,high_grade_core,background,hard,bad
6340,793,4,363488.942738142,6591764.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-051,3.8545301873635633,mineralised_porphyry,high_grade_core,background,hard,bad
6341,793,5,363488.942738142,6591764.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-051,3.8545301873635633,mineralised_porphyry,high_grade_core,background,hard,bad
6342,793,6,363488.942738142,6591764.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-051,3.8545301873635633,mineralised_porphyry,high_grade_core,background,hard,bad
6343,793,7,363488.942738142,6591764.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-051,3.8545301873635633,mineralised_porphyry,high_grade_core,background,hard,bad
6344,793,8,363488.942738142,6591764.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-051,3.8545301873635633,mineralised_porphyry,high_grade_core,background,hard,bad
6345,794,1,363488.942738142,6591766.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-052,3.773781207702175,mineralised_porphyry,high_grade_core,background,hard,bad
6346,794,2,363488.942738142,6591766.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-052,3.773781207702175,mineralised_porphyry,high_grade_core,background,hard,bad
6347,794,3,363488.942738142,6591766.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-052,3.773781207702175,mineralised_porphyry,high_grade_core,background,hard,bad
6348,794,4,363488.942738142,6591766.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-052,3.773781207702175,mineralised_porphyry,high_grade_core,background,hard,bad
6349,794,5,363488.942738142,6591766.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-052,3.773781207702175,mineralised_porphyry,high_grade_core,background,hard,bad
6350,794,6,363488.942738142,6591766.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-052,3.773781207702175,mineralised_porphyry,high_grade_core,background,hard,bad
6351,794,7,363488.942738142,6591766.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-052,3.773781207702175,mineralised_porphyry,high_grade_core,background,hard,bad
6352,794,8,363488.942738142,6591766.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-052,3.773781207702175,mineralised_porphyry,high_grade_core,background,hard,bad
6353,795,1,363488.942738142,6591768.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-058,4.069427599828366,mineralised_porphyry,high_grade_core,background,hard,bad
6354,795,2,363488.942738142,6591768.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-058,4.069427599828366,mineralised_porphyry,high_grade_core,background,hard,bad
6355,795,3,363488.942738142,6591768.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-058,4.069427599828366,mineralised_porphyry,high_grade_core,background,hard,bad
6356,795,4,363488.942738142,6591768.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-058,4.069427599828366,mineralised_porphyry,high_grade_core,background,hard,bad
6357,795,5,363488.942738142,6591768.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-058,4.069427599828366,mineralised_porphyry,high_grade_core,background,hard,bad
6358,795,6,363488.942738142,6591768.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-058,4.069427599828366,mineralised_porphyry,high_grade_core,background,hard,bad
6359,795,7,363488.942738142,6591768.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-058,4.069427599828366,mineralised_porphyry,high_grade_core,background,hard,bad
6360,795,8,363488.942738142,6591768.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-058,4.069427599828366,mineralised_porphyry,high_grade_core,background,hard,bad
6361,796,1,363488.942738142,6591770.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-058,2.6298527718964526,mineralised_porphyry,high_grade_core,background,hard,bad
6362,796,2,363488.942738142,6591770.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-058,2.6298527718964526,mineralised_porphyry,high_grade_core,background,hard,bad
6363,796,3,363488.942738142,6591770.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-058,2.6298527718964526,mineralised_porphyry,high_grade_core,background,hard,bad
6364,796,4,363488.942738142,6591770.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-058,2.6298527718964526,mineralised_porphyry,high_grade_core,background,hard,bad
6365,796,5,363488.942738142,6591770.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-058,2.6298527718964526,mineralised_porphyry,high_grade_core,background,hard,bad
6366,796,6,363488.942738142,6591770.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-058,2.6298527718964526,mineralised_porphyry,high_grade_core,background,hard,bad
6367,796,7,363488.942738142,6591770.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-058,2.6298527718964526,mineralised_porphyry,high_grade_core,background,hard,bad
6368,796,8,363488.942738142,6591770.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-058,2.6298527718964526,mineralised_porphyry,high_grade_core,background,hard,bad
6369,797,1,363488.942738142,6591772.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-058,2.2960858462736216,mineralised_porphyry,high_grade_core,background,hard,bad
6370,797,2,363488.942738142,6591772.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-058,2.2960858462736216,mineralised_porphyry,high_grade_core,background,hard,bad
6371,797,3,363488.942738142,6591772.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-058,2.2960858462736216,mineralised_porphyry,high_grade_core,background,hard,bad
6372,797,4,363488.942738142,6591772.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-058,2.2960858462736216,mineralised_porphyry,high_grade_core,background,hard,bad
6373,797,5,363488.942738142,6591772.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-058,2.2960858462736216,mineralised_porphyry,high_grade_core,background,hard,bad
6374,797,6,363488.942738142,6591772.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-058,2.2960858462736216,mineralised_porphyry,high_grade_core,background,hard,bad
6375,797,7,363488.942738142,6591772.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-058,2.2960858462736216,mineralised_porphyry,high_grade_core,background,hard,bad
6376,797,8,363488.942738142,6591772.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-058,2.2960858462736216,mineralised_porphyry,high_grade_core,background,hard,bad
6377,798,1,363488.942738142,6591774.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-058,3.4099699155659207,mineralised_porphyry,high_grade_core,background,hard,bad
6378,798,2,363488.942738142,6591774.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-058,3.4099699155659207,mineralised_porphyry,high_grade_core,background,hard,bad
6379,798,3,363488.942738142,6591774.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-058,3.4099699155659207,mineralised_porphyry,high_grade_core,background,hard,bad
6380,798,4,363488.942738142,6591774.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-058,3.4099699155659207,mineralised_porphyry,high_grade_core,background,hard,bad
6381,798,5,363488.942738142,6591774.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-058,3.4099699155659207,mineralised_porphyry,high_grade_core,background,hard,bad
6382,798,6,363488.942738142,6591774.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-058,3.4099699155659207,mineralised_porphyry,high_grade_core,background,hard,bad
6383,798,7,363488.942738142,6591774.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-058,3.4099699155659207,mineralised_porphyry,high_grade_core,background,hard,bad
6384,798,8,363488.942738142,6591774.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-058,3.4099699155659207,mineralised_porphyry,high_grade_core,background,hard,bad
6385,799,1,363488.942738142,6591776.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-064,3.369674657931083,propylitic_volcanics,stockwork_ore,background,hard,bad
6386,799,2,363488.942738142,6591776.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-064,3.369674657931083,propylitic_volcanics,stockwork_ore,background,hard,bad
6387,799,3,363488.942738142,6591776.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-064,3.369674657931083,propylitic_volcanics,stockwork_ore,background,hard,bad
6388,799,4,363488.942738142,6591776.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-064,3.369674657931083,propylitic_volcanics,stockwork_ore,background,hard,bad
6389,799,5,363488.942738142,6591776.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-064,3.369674657931083,propylitic_volcanics,stockwork_ore,background,hard,bad
6390,799,6,363488.942738142,6591776.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-064,3.369674657931083,propylitic_volcanics,stockwork_ore,background,hard,bad
6391,799,7,363488.942738142,6591776.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-064,3.369674657931083,propylitic_volcanics,stockwork_ore,background,hard,bad
6392,799,8,363488.942738142,6591776.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-064,3.369674657931083,propylitic_volcanics,stockwork_ore,background,hard,bad
6393,800,1,363488.942738142,6591778.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-064,1.4500316924495606,propylitic_volcanics,stockwork_ore,background,hard,bad
6394,800,2,363488.942738142,6591778.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-064,1.4500316924495606,propylitic_volcanics,stockwork_ore,background,hard,bad
6395,800,3,363488.942738142,6591778.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-064,1.4500316924495606,propylitic_volcanics,stockwork_ore,background,hard,bad
6396,800,4,363488.942738142,6591778.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-064,1.4500316924495606,propylitic_volcanics,stockwork_ore,background,hard,bad
6397,800,5,363488.942738142,6591778.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-064,1.4500316924495606,propylitic_volcanics,stockwork_ore,background,hard,bad
6398,800,6,363488.942738142,6591778.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-064,1.4500316924495606,propylitic_volcanics,stockwork_ore,background,hard,bad
6399,800,7,363488.942738142,6591778.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-064,1.4500316924495606,propylitic_volcanics,stockwork_ore,background,hard,bad
6400,800,8,363488.942738142,6591778.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-064,1.4500316924495606,propylitic_volcanics,stockwork_ore,background,hard,bad
6401,801,1,363488.942738142,6591780.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-064,0.9222128376428715,propylitic_volcanics,stockwork_ore,background,hard,bad
6402,801,2,363488.942738142,6591780.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-064,0.9222128376428715,propylitic_volcanics,stockwork_ore,background,hard,bad
6403,801,3,363488.942738142,6591780.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-064,0.9222128376428715,propylitic_volcanics,stockwork_ore,background,hard,bad
6404,801,4,363488.942738142,6591780.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-064,0.9222128376428715,propylitic_volcanics,stockwork_ore,background,hard,bad
6405,801,5,363488.942738142,6591780.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-064,0.9222128376428715,propylitic_volcanics,stockwork_ore,background,hard,bad
6406,801,6,363488.942738142,6591780.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-064,0.9222128376428715,propylitic_volcanics,stockwork_ore,background,hard,bad
6407,801,7,363488.942738142,6591780.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-064,0.9222128376428715,propylitic_volcanics,stockwork_ore,background,hard,bad
6408,801,8,363488.942738142,6591780.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-064,0.9222128376428715,propylitic_volcanics,stockwork_ore,background,hard,bad
6409,802,1,363488.942738142,6591782.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-064,2.7565124934813006,propylitic_volcanics,stockwork_ore,background,hard,bad
6410,802,2,363488.942738142,6591782.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-064,2.7565124934813006,propylitic_volcanics,stockwork_ore,background,hard,bad
6411,802,3,363488.942738142,6591782.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-064,2.7565124934813006,propylitic_volcanics,stockwork_ore,background,hard,bad
6412,802,4,363488.942738142,6591782.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-064,2.7565124934813006,propylitic_volcanics,stockwork_ore,background,hard,bad
6413,802,5,363488.942738142,6591782.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-064,2.7565124934813006,propylitic_volcanics,stockwork_ore,background,hard,bad
6414,802,6,363488.942738142,6591782.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-064,2.7565124934813006,propylitic_volcanics,stockwork_ore,background,hard,bad
6415,802,7,363488.942738142,6591782.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-064,2.7565124934813006,propylitic_volcanics,stockwork_ore,background,hard,bad
6416,802,8,363488.942738142,6591782.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-064,2.7565124934813006,propylitic_volcanics,stockwork_ore,background,hard,bad
6417,803,1,363488.942738142,6591784.558971153,185.9375,4.154786626459099,2.2158862007781863,0.0625,0.9375,185.0,200.0,5-H-064,4.727181584784287,propylitic_volcanics,stockwork_ore,background,hard,bad
6418,803,2,363488.942738142,6591784.558971153,187.8125,4.154786626459099,2.2158862007781863,0.1875,0.8125,185.0,200.0,5-H-064,4.727181584784287,propylitic_volcanics,stockwork_ore,background,hard,bad
6419,803,3,363488.942738142,6591784.558971153,189.6875,4.154786626459099,2.2158862007781863,0.3125,0.6875,185.0,200.0,5-H-064,4.727181584784287,propylitic_volcanics,stockwork_ore,background,hard,bad
6420,803,4,363488.942738142,6591784.558971153,191.5625,4.154786626459099,2.2158862007781863,0.4375,0.5625,185.0,200.0,5-H-064,4.727181584784287,propylitic_volcanics,stockwork_ore,background,hard,bad
6421,803,5,363488.942738142,6591784.558971153,193.4375,4.154786626459099,2.2158862007781863,0.5625,0.4375,185.0,200.0,5-H-064,4.727181584784287,propylitic_volcanics,stockwork_ore,background,hard,bad
6422,803,6,363488.942738142,6591784.558971153,195.3125,4.154786626459099,2.2158862007781863,0.6875,0.3125,185.0,200.0,5-H-064,4.727181584784287,propylitic_volcanics,stockwork_ore,background,hard,bad
6423,803,7,363488.942738142,6591784.558971153,197.1875,4.154786626459099,2.2158862007781863,0.8125,0.1875,185.0,200.0,5-H-064,4.727181584784287,propylitic_volcanics,stockwork_ore,background,hard,bad
6424,803,8,363488.942738142,6591784.558971153,199.0625,4.154786626459099,2.2158862007781863,0.9375,0.0625,185.0,200.0,5-H-064,4.727181584784287,propylitic_volcanics,stockwork_ore,background,hard,bad
6425,804,1,363490.942738142,6591704.558971153,185.9375,5.130465156398714,2.7362480834126472,0.0625,0.9375,185.0,200.0,5-H-001,1.4237144107575963,propylitic_volcanics,waste,background,medium,bad
6426,804,2,363490.942738142,6591704.558971153,187.8125,5.130465156398714,2.7362480834126472,0.1875,0.8125,185.0,200.0,5-H-001,1.4237144107575963,propylitic_volcanics,waste,background,medium,bad
6427,804,3,363490.942738142,6591704.558971153,189.6875,5.130465156398714,2.7362480834126472,0.3125,0.6875,185.0,200.0,5-H-001,1.4237144107575963,propylitic_volcanics,waste,background,medium,bad
6428,804,4,363490.942738142,6591704.558971153,191.5625,5.130465156398714,2.7362480834126472,0.4375,0.5625,185.0,200.0,5-H-001,1.4237144107575963,propylitic_volcanics,waste,background,medium,bad
6429,804,5,363490.942738142,6591704.558971153,193.4375,5.130465156398714,2.7362480834126472,0.5625,0.4375,185.0,200.0,5-H-001,1.4237144107575963,propylitic_volcanics,waste,background,medium,bad
6430,804,6,363490.942738142,6591704.558971153,195.3125,5.130465156398714,2.7362480834126472,0.6875,0.3125,185.0,200.0,5-H-001,1.4237144107575963,propylitic_volcanics,waste,background,medium,bad
6431,804,7,363490.942738142,6591704.558971153,197.1875,5.130465156398714,2.7362480834126472,0.8125,0.1875,185.0,200.0,5-H-001,1.4237144107575963,propylitic_volcanics,waste,background,medium,bad
6432,804,8,363490.942738142,6591704.558971153,199.0625,5.130465156398714,2.7362480834126472,0.9375,0.0625,185.0,200.0,5-H-001,1.4237144107575963,propylitic_volcanics,waste,background,medium,bad
6433,805,1,363490.942738142,6591706.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-001,0.871118438162524,propylitic_volcanics,waste,background,medium,bad
6434,805,2,363490.942738142,6591706.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-001,0.871118438162524,propylitic_volcanics,waste,background,medium,bad
6435,805,3,363490.942738142,6591706.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-001,0.871118438162524,propylitic_volcanics,waste,background,medium,bad
6436,805,4,363490.942738142,6591706.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-001,0.871118438162524,propylitic_volcanics,waste,background,medium,bad
6437,805,5,363490.942738142,6591706.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-001,0.871118438162524,propylitic_volcanics,waste,background,medium,bad
6438,805,6,363490.942738142,6591706.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-001,0.871118438162524,propylitic_volcanics,waste,background,medium,bad
6439,805,7,363490.942738142,6591706.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-001,0.871118438162524,propylitic_volcanics,waste,background,medium,bad
6440,805,8,363490.942738142,6591706.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-001,0.871118438162524,propylitic_volcanics,waste,background,medium,bad
6441,806,1,363490.942738142,6591708.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-001,2.7369201565289734,propylitic_volcanics,waste,background,medium,bad
6442,806,2,363490.942738142,6591708.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-001,2.7369201565289734,propylitic_volcanics,waste,background,medium,bad
6443,806,3,363490.942738142,6591708.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-001,2.7369201565289734,propylitic_volcanics,waste,background,medium,bad
6444,806,4,363490.942738142,6591708.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-001,2.7369201565289734,propylitic_volcanics,waste,background,medium,bad
6445,806,5,363490.942738142,6591708.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-001,2.7369201565289734,propylitic_volcanics,waste,background,medium,bad
6446,806,6,363490.942738142,6591708.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-001,2.7369201565289734,propylitic_volcanics,waste,background,medium,bad
6447,806,7,363490.942738142,6591708.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-001,2.7369201565289734,propylitic_volcanics,waste,background,medium,bad
6448,806,8,363490.942738142,6591708.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-001,2.7369201565289734,propylitic_volcanics,waste,background,medium,bad
6449,807,1,363490.942738142,6591710.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-007,3.8680807149443575,propylitic_volcanics,waste,background,medium,bad
6450,807,2,363490.942738142,6591710.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-007,3.8680807149443575,propylitic_volcanics,waste,background,medium,bad
6451,807,3,363490.942738142,6591710.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-007,3.8680807149443575,propylitic_volcanics,waste,background,medium,bad
6452,807,4,363490.942738142,6591710.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-007,3.8680807149443575,propylitic_volcanics,waste,background,medium,bad
6453,807,5,363490.942738142,6591710.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-007,3.8680807149443575,propylitic_volcanics,waste,background,medium,bad
6454,807,6,363490.942738142,6591710.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-007,3.8680807149443575,propylitic_volcanics,waste,background,medium,bad
6455,807,7,363490.942738142,6591710.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-007,3.8680807149443575,propylitic_volcanics,waste,background,medium,bad
6456,807,8,363490.942738142,6591710.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-007,3.8680807149443575,propylitic_volcanics,waste,background,medium,bad
6457,808,1,363490.942738142,6591712.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-007,2.4669683881550224,propylitic_volcanics,waste,background,medium,bad
6458,808,2,363490.942738142,6591712.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-007,2.4669683881550224,propylitic_volcanics,waste,background,medium,bad
6459,808,3,363490.942738142,6591712.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-007,2.4669683881550224,propylitic_volcanics,waste,background,medium,bad
6460,808,4,363490.942738142,6591712.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-007,2.4669683881550224,propylitic_volcanics,waste,background,medium,bad
6461,808,5,363490.942738142,6591712.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-007,2.4669683881550224,propylitic_volcanics,waste,background,medium,bad
6462,808,6,363490.942738142,6591712.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-007,2.4669683881550224,propylitic_volcanics,waste,background,medium,bad
6463,808,7,363490.942738142,6591712.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-007,2.4669683881550224,propylitic_volcanics,waste,background,medium,bad
6464,808,8,363490.942738142,6591712.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-007,2.4669683881550224,propylitic_volcanics,waste,background,medium,bad
6465,809,1,363490.942738142,6591714.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-007,2.2825024948481274,propylitic_volcanics,waste,background,medium,bad
6466,809,2,363490.942738142,6591714.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-007,2.2825024948481274,propylitic_volcanics,waste,background,medium,bad
6467,809,3,363490.942738142,6591714.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-007,2.2825024948481274,propylitic_volcanics,waste,background,medium,bad
6468,809,4,363490.942738142,6591714.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-007,2.2825024948481274,propylitic_volcanics,waste,background,medium,bad
6469,809,5,363490.942738142,6591714.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-007,2.2825024948481274,propylitic_volcanics,waste,background,medium,bad
6470,809,6,363490.942738142,6591714.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-007,2.2825024948481274,propylitic_volcanics,waste,background,medium,bad
6471,809,7,363490.942738142,6591714.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-007,2.2825024948481274,propylitic_volcanics,waste,background,medium,bad
6472,809,8,363490.942738142,6591714.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-007,2.2825024948481274,propylitic_volcanics,waste,background,medium,bad
6473,810,1,363490.942738142,6591716.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-007,3.5119371078963906,propylitic_volcanics,waste,background,medium,bad
6474,810,2,363490.942738142,6591716.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-007,3.5119371078963906,propylitic_volcanics,waste,background,medium,bad
6475,810,3,363490.942738142,6591716.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-007,3.5119371078963906,propylitic_volcanics,waste,background,medium,bad
