x,y,block_id,x_m,y_m,z_top_m,z_bottom_m,bench_name,location,oxidation,density_tpm3,au_gpt,cu_pct,ag_gpt,Axb,BWi_kWht,DWi_kWhm3,UCS_MPa,RMR,digability,sulfides_pct,carbonate_pct,clays_pct,fault_dist_m,cn_demand_kgt,rec_au,rec_cu,rec_ag,pf_target_kgpm3,target_p80_mm,wet,latitude,longitude,lithology,alteration_domain,mineral_domain,structure_domain
444206.6912489614,6812900.128649618,B_050_069,500.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.68,0.436,0.0317,1.21,48.4,19.04,6.69,123.3,62.3,hard,0.94,0.85,0.08,65.4,0.247,0.90,0.85,0.71,1.04,130,False,-28.68837405318002,122.42640018375008,propylitic_volcanics,propylitic_halo,low_grade_halo,background
444216.6912489614,6812900.128649618,B_051_069,510.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.68,0.417,0.0306,1.18,45.5,19.35,6.94,124.9,59.9,hard,1.00,0.69,0.08,69.8,0.240,0.89,0.84,0.72,1.08,135,False,-28.68837405318002,122.4265025874251,propylitic_volcanics,propylitic_halo,low_grade_halo,background
444226.6912489614,6812900.128649618,B_052_069,520.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.71,0.468,0.0301,1.30,48.2,19.64,6.68,123.0,60.6,hard,1.31,0.92,0.08,74.1,0.227,0.88,0.83,0.70,1.04,140,False,-28.68837405318002,122.4266049911001,propylitic_volcanics,propylitic_halo,low_grade_halo,background
444236.6912489614,6812900.128649618,B_053_069,530.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.72,0.436,0.0279,1.23,46.3,19.29,7.05,119.6,61.0,hard,0.95,0.91,0.08,78.4,0.231,0.89,0.85,0.73,1.07,140,False,-28.68837405318002,122.42670739477512,propylitic_volcanics,propylitic_halo,low_grade_halo,background
444246.6912489614,6812900.128649618,B_054_069,540.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.76,0.452,0.0276,1.26,48.5,19.05,6.46,136.0,59.2,hard,1.14,0.73,0.08,82.6,0.249,0.89,0.82,0.74,1.13,130,False,-28.68837405318002,122.42680979845012,propylitic_volcanics,propylitic_halo,low_grade_halo,background
444256.6912489614,6812900.128649618,B_055_069,550.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.70,0.422,0.0256,1.22,45.7,19.61,6.82,121.8,59.4,hard,1.08,0.73,0.08,86.7,0.215,0.88,0.83,0.72,1.02,130,False,-28.68837405318002,122.42691220212512,propylitic_volcanics,propylitic_halo,low_grade_halo,background
444266.6912489614,6812900.128649618,B_056_069,560.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.76,0.416,0.0262,1.23,45.8,19.55,6.44,121.2,66.4,hard,1.13,0.99,0.08,90.7,0.222,0.88,0.84,0.73,1.01,130,False,-28.68837405318002,122.42701460580012,propylitic_volcanics,propylitic_halo,low_grade_halo,background
444276.6912489614,6812900.128649618,B_057_069,570.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.72,0.404,0.0245,1.21,46.7,19.49,6.67,132.8,64.9,hard,0.95,0.88,0.08,94.7,0.236,0.88,0.84,0.72,1.11,135,False,-28.68837405318002,122.42711700947513,propylitic_volcanics,propylitic_halo,low_grade_halo,background
444286.6912489614,6812900.128649618,B_058_069,580.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.71,0.422,0.0239,1.26,46.6,20.08,6.64,121.6,61.0,hard,0.94,0.80,0.08,98.7,0.209,0.90,0.84,0.72,1.07,135,False,-28.68837405318002,122.42721941315013,propylitic_volcanics,propylitic_halo,low_grade_halo,background
444296.6912489614,6812900.128649618,B_059_069,590.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.69,0.399,0.0238,1.18,46.6,19.66,7.28,127.6,59.9,hard,0.80,0.85,0.08,102.7,0.234,0.90,0.84,0.73,1.06,140,False,-28.68837405318002,122.42732181682511,propylitic_volcanics,propylitic_halo,low_grade_halo,background
444306.6912489614,6812900.128649618,B_060_069,600.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.70,0.375,0.0228,1.16,48.2,19.20,6.48,118.8,66.0,hard,0.90,0.92,0.08,106.6,0.241,0.89,0.84,0.73,1.02,130,False,-28.68837405318002,122.42742422050011,propylitic_volcanics,propylitic_halo,low_grade_halo,background
444316.6912489614,6812900.128649618,B_061_069,610.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.64,0.376,0.0215,1.11,46.3,19.39,6.72,124.6,63.4,hard,0.77,0.79,0.08,110.5,0.235,0.90,0.83,0.74,1.04,135,False,-28.68837405318002,122.42752662417512,propylitic_volcanics,propylitic_halo,low_grade_halo,background
444326.6912489614,6812900.128649618,B_062_069,620.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.71,0.366,0.0212,1.09,44.3,19.26,6.40,133.2,57.1,hard,0.95,0.85,0.08,114.4,0.240,0.88,0.83,0.73,1.06,130,False,-28.68837405318002,122.42762902785012,propylitic_volcanics,propylitic_halo,low_grade_halo,background
444336.6912489614,6812900.128649618,B_063_069,630.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.68,0.349,0.0190,1.00,45.0,18.69,6.99,122.6,60.3,hard,0.70,0.58,0.08,118.3,0.224,0.88,0.84,0.73,1.06,135,False,-28.68837405318002,122.42773143152512,propylitic_volcanics,propylitic_halo,low_grade_halo,background
444346.6912489614,6812900.128649618,B_064_069,640.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.73,0.318,0.0192,0.96,45.0,19.47,6.63,134.3,68.5,hard,1.11,0.74,0.08,122.3,0.236,0.89,0.83,0.73,1.11,130,False,-28.68837405318002,122.42783383520012,propylitic_volcanics,propylitic_halo,low_grade_halo,background
444356.6912489614,6812900.128649618,B_065_069,650.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.70,0.292,0.0175,0.89,46.1,20.03,6.79,126.3,60.7,hard,0.89,0.84,0.08,126.3,0.227,0.88,0.83,0.73,1.09,135,False,-28.68837405318002,122.42793623887512,propylitic_volcanics,propylitic_halo,low_grade_halo,background
444366.6912489614,6812900.128649618,B_066_069,660.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.71,0.177,0.0108,0.57,44.2,21.11,7.29,144.6,58.7,hard,0.41,0.52,0.27,130.3,0.212,0.88,0.81,0.74,1.17,120,False,-28.68837405318002,122.42803864255012,propylitic_volcanics,propylitic_halo,waste,background
444376.6912489614,6812900.128649618,B_067_069,670.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.77,0.049,0.0021,0.23,41.0,21.86,8.16,147.8,67.0,hard,0.42,0.42,0.08,134.3,0.211,0.88,0.76,0.73,1.18,120,False,-28.68837405318002,122.42814104622514,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact
444386.6912489614,6812900.128649618,B_068_069,680.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.80,0.073,0.0040,0.29,40.4,22.34,7.62,154.5,66.7,hard,0.59,0.28,0.19,138.4,0.205,0.87,0.76,0.74,1.18,115,False,-28.68837405318002,122.42824344990014,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact
444396.6912489614,6812900.128649618,B_069_069,690.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.72,0.177,0.0107,0.58,45.8,20.80,7.55,144.4,65.6,hard,0.70,0.53,0.15,142.6,0.200,0.88,0.80,0.73,1.17,120,False,-28.68837405318002,122.42834585357514,propylitic_volcanics,propylitic_halo,waste,background
444406.6912489614,6812900.128649618,B_070_069,700.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.72,0.137,0.0091,0.48,43.6,20.98,7.07,140.6,64.0,hard,0.61,0.59,0.37,146.8,0.226,0.87,0.80,0.74,1.18,130,False,-28.68837405318002,122.42844825725014,propylitic_volcanics,propylitic_halo,waste,background
444416.6912489614,6812900.128649618,B_071_069,710.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.73,0.130,0.0080,0.46,43.0,21.24,7.34,142.8,69.0,hard,0.49,0.46,0.12,151.1,0.202,0.89,0.79,0.74,1.18,125,False,-28.68837405318002,122.42855066092514,late_mafic_dyke,barren_intrusive,waste,background
444426.6912489614,6812900.128649618,B_072_069,720.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.78,0.111,0.0067,0.39,40.7,22.20,7.56,158.4,63.7,hard,1.09,0.40,0.19,155.4,0.227,0.86,0.79,0.72,1.18,120,False,-28.68837405318002,122.42865306460014,late_mafic_dyke,barren_intrusive,waste,background
444436.6912489614,6812900.128649618,B_073_069,730.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.74,0.093,0.0058,0.35,44.0,21.33,7.73,144.3,67.5,hard,0.34,0.48,0.34,159.9,0.207,0.88,0.79,0.76,1.18,120,False,-28.68837405318002,122.42875546827514,late_mafic_dyke,barren_intrusive,waste,background
444446.6912489614,6812900.128649618,B_074_069,740.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.75,0.088,0.0054,0.32,40.3,21.33,6.65,141.3,57.4,hard,0.57,0.26,0.69,164.4,0.206,0.87,0.79,0.74,1.18,125,False,-28.68837405318002,122.42885787195014,late_mafic_dyke,barren_intrusive,waste,intrusion_contact
444456.6912489614,6812900.128649618,B_075_069,750.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.78,0.078,0.0048,0.29,41.1,22.11,7.81,142.7,69.9,hard,0.83,0.23,0.20,169.1,0.203,0.87,0.78,0.72,1.16,120,False,-28.68837405318002,122.42896027562514,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact
444466.6912489614,6812900.128649618,B_076_069,760.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.76,0.074,0.0045,0.29,41.3,21.87,7.86,148.9,59.9,hard,0.80,0.30,0.42,173.8,0.233,0.87,0.80,0.72,1.18,130,False,-28.68837405318002,122.42906267930016,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact
444476.6912489614,6812900.128649618,B_077_069,770.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.77,0.075,0.0044,0.28,44.1,20.86,7.98,145.5,67.1,hard,0.29,0.37,0.81,177.8,0.205,0.86,0.79,0.74,1.18,115,False,-28.68837405318002,122.42916508297516,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact
444486.6912489614,6812900.128649618,B_078_069,780.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.79,0.068,0.0042,0.27,42.4,21.12,7.16,147.1,66.8,hard,0.60,0.32,0.86,175.3,0.224,0.87,0.79,0.71,1.18,115,False,-28.68837405318002,122.42926748665016,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact
444496.6912489614,6812900.128649618,B_079_069,790.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.79,0.064,0.0042,0.26,42.0,21.51,8.25,144.9,59.9,hard,0.29,0.46,0.87,172.8,0.209,0.87,0.78,0.75,1.18,120,False,-28.68837405318002,122.42936989032516,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact
444506.6912489614,6812900.128649618,B_080_069,800.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.75,0.062,0.0041,0.25,41.5,20.77,7.50,144.0,65.3,hard,0.43,0.26,0.83,170.3,0.179,0.88,0.79,0.72,1.18,125,False,-28.68837405318002,122.42947229400016,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact
444516.6912489614,6812900.128649618,B_081_069,810.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.73,0.060,0.0041,0.25,40.9,22.29,7.36,130.2,66.6,hard,0.36,0.39,0.99,167.6,0.219,0.87,0.79,0.74,1.16,120,False,-28.68837405318002,122.42957469767516,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact
444526.6912489614,6812900.128649618,B_082_069,820.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.78,0.063,0.0039,0.26,41.5,22.14,7.73,155.6,63.6,hard,0.61,0.19,0.72,165.0,0.210,0.87,0.77,0.72,1.18,120,False,-28.68837405318002,122.42967710135017,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact
444536.6912489614,6812900.128649618,B_083_069,830.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.80,0.059,0.0039,0.25,43.8,20.74,7.96,150.2,65.2,hard,0.39,0.26,0.91,162.3,0.227,0.86,0.79,0.74,1.18,120,False,-28.68837405318002,122.42977950502517,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact
444546.6912489614,6812900.128649618,B_084_069,840.0,240.0,200.0,185.0,RL185-200,waste,fresh,2.74,0.058,0.0037,0.25,42.7,21.98,8.05,132.6,64.5,hard,0.25,0.21,1.24,159.6,0.210,0.88,0.78,0.73,1.12,120,False,-28.68837405318002,122.42988190870015,late_mafic_dyke,barren_intrusive,late_barren_intrusion,intrusion_contact
443746.6912489614,6812910.128649618,B_004_070,40.0,250.0,200.0,185.0,RL185-200,waste,transition,2.62,0.335,0.0149,0.96,52.5,18.96,6.17,93.0,57.2,medium,0.85,0.43,1.50,177.7,0.262,0.88,0.73,0.71,0.90,145,True,-28.68828422206252,122.4216896147,propylitic_volcanics,propylitic_halo,low_grade_halo,background
443756.6912489614,6812910.128649618,B_005_070,50.0,250.0,200.0,185.0,RL185-200,waste,transition,2.60,0.368,0.0153,1.02,51.7,18.27,6.14,104.7,57.6,hard,0.60,0.33,1.64,173.1,0.237,0.88,0.71,0.71,0.99,140,True,-28.68828422206252,122.421792018375,propylitic_volcanics,propylitic_halo,low_grade_halo,background
443766.6912489614,6812910.128649618,B_006_070,60.0,250.0,200.0,185.0,RL185-200,waste,transition,2.60,0.371,0.0152,1.03,53.5,17.76,5.65,91.8,50.7,medium,0.78,0.36,1.54,168.5,0.235,0.87,0.72,0.71,0.92,155,True,-28.68828422206252,122.42189442205,propylitic_volcanics,propylitic_halo,low_grade_halo,background
443776.6912489614,6812910.128649618,B_007_070,70.0,250.0,200.0,185.0,RL185-200,waste,transition,2.63,0.391,0.0153,1.01,53.9,18.32,6.35,89.5,49.7,medium,0.58,0.33,1.34,163.8,0.228,0.89,0.71,0.71,0.94,155,True,-28.68828422206252,122.421996825725,propylitic_volcanics,propylitic_halo,low_grade_halo,background
443786.6912489614,6812910.128649618,B_008_070,80.0,250.0,200.0,185.0,RL185-200,waste,transition,2.61,0.382,0.0158,1.00,51.0,18.65,5.89,100.1,56.4,medium,0.88,0.45,1.65,158.9,0.251,0.87,0.72,0.70,0.95,150,True,-28.68828422206252,122.42209922940002,propylitic_volcanics,propylitic_halo,low_grade_halo,background
443796.6912489614,6812910.128649618,B_009_070,90.0,250.0,200.0,185.0,RL185-200,waste,transition,2.63,0.394,0.0159,1.01,50.9,19.20,6.56,101.1,51.5,medium,0.99,0.30,1.63,154.0,0.276,0.88,0.71,0.71,0.94,140,True,-28.68828422206252,122.42220163307502,propylitic_volcanics,propylitic_halo,low_grade_halo,background
443806.6912489614,6812910.128649618,B_010_070,100.0,250.0,200.0,185.0,RL185-200,waste,transition,2.57,0.378,0.0166,1.00,50.4,18.45,6.16,86.9,59.8,medium,0.67,0.20,1.41,148.9,0.226,0.89,0.73,0.72,0.92,145,True,-28.68828422206252,122.42230403675002,propylitic_volcanics,propylitic_halo,low_grade_halo,background
443816.6912489614,6812910.128649618,B_011_070,110.0,250.0,200.0,185.0,RL185-200,waste,transition,2.61,0.384,0.0165,1.03,52.8,18.47,6.54,103.2,55.3,hard,0.85,0.38,1.47,143.8,0.250,0.87,0.72,0.71,0.97,145,True,-28.68828422206252,122.42240644042502,propylitic_volcanics,propylitic_halo,low_grade_halo,background
443826.6912489614,6812910.128649618,B_012_070,120.0,250.0,200.0,185.0,RL185-200,waste,transition,2.62,0.375,0.0167,0.96,52.6,17.94,5.89,99.6,51.5,medium,0.96,0.28,1.37,138.6,0.276,0.88,0.70,0.70,0.93,145,True,-28.68828422206252,122.42250884410002,propylitic_volcanics,propylitic_halo,low_grade_halo,background
443836.6912489614,6812910.128649618,B_013_070,130.0,250.0,200.0,185.0,RL185-200,waste,transition,2.60,0.385,0.0175,0.97,53.2,19.38,5.31,109.7,54.8,hard,0.83,0.31,1.17,133.2,0.241,0.89,0.74,0.70,0.99,140,True,-28.68828422206252,122.42261124777502,propylitic_volcanics,propylitic_halo,low_grade_halo,background
443846.6912489614,6812910.128649618,B_014_070,140.0,250.0,200.0,185.0,RL185-200,waste,transition,2.61,0.379,0.0191,0.96,52.7,17.99,6.84,97.8,55.5,medium,0.73,0.49,1.20,127.8,0.252,0.88,0.70,0.72,0.91,150,True,-28.68828422206252,122.42271365145002,propylitic_volcanics,propylitic_halo,low_grade_halo,background
443856.6912489614,6812910.128649618,B_015_070,150.0,250.0,200.0,185.0,RL185-200,waste,transition,2.60,0.395,0.0185,0.99,52.5,19.23,6.31,100.5,55.7,medium,0.93,0.44,1.35,122.3,0.285,0.88,0.72,0.69,0.98,145,True,-28.68828422206252,122.42281605512504,propylitic_volcanics,propylitic_halo,low_grade_halo,background
443866.6912489614,6812910.128649618,B_016_070,160.0,250.0,200.0,185.0,RL185-200,waste,transition,2.63,0.376,0.0191,0.94,51.9,18.92,5.84,100.1,57.2,medium,0.58,0.47,1.31,116.7,0.248,0.88,0.73,0.72,0.96,135,True,-28.68828422206252,122.42291845880004,propylitic_volcanics,propylitic_halo,low_grade_halo,background
443876.6912489614,6812910.128649618,B_017_070,170.0,250.0,200.0,185.0,RL185-200,waste,transition,2.63,0.390,0.0192,0.96,54.6,18.81,6.35,103.2,55.8,hard,0.77,0.50,1.29,111.0,0.254,0.89,0.72,0.71,1.00,145,True,-28.68828422206252,122.42302086247504,propylitic_volcanics,propylitic_halo,low_grade_halo,background
443886.6912489614,6812910.128649618,B_018_070,180.0,250.0,200.0,185.0,RL185-200,waste,transition,2.59,0.393,0.0200,0.97,52.8,18.32,5.91,95.8,65.2,medium,0.47,0.57,1.27,104.5,0.227,0.89,0.73,0.72,0.99,150,False,-28.68828422206252,122.42312326615004,propylitic_volcanics,propylitic_halo,low_grade_halo,background
443896.6912489614,6812910.128649618,B_019_070,190.0,250.0,200.0,185.0,RL185-200,waste,transition,2.63,0.431,0.0208,1.02,52.0,18.44,6.52,101.0,50.2,medium,0.85,0.52,1.09,94.6,0.233,0.88,0.71,0.71,0.89,145,False,-28.68828422206252,122.42322566982504,propylitic_volcanics,propylitic_halo,low_grade_halo,background
443906.6912489614,6812910.128649618,B_020_070,200.0,250.0,200.0,185.0,RL185-200,waste,transition,2.59,0.412,0.0217,0.98,51.7,18.62,6.63,102.7,58.6,hard,0.90,0.49,0.77,84.7,0.251,0.89,0.72,0.71,0.96,145,False,-28.68828422206252,122.42332807350004,propylitic_volcanics,propylitic_halo,low_grade_halo,background
443916.6912489614,6812910.128649618,B_021_070,210.0,250.0,200.0,185.0,RL185-200,waste,transition,2.59,0.428,0.0217,0.98,51.3,18.05,6.11,107.7,57.5,hard,0.55,0.61,0.85,74.8,0.228,0.88,0.71,0.72,0.93,135,False,-28.68828422206252,122.42343047717505,propylitic_volcanics,propylitic_halo,low_grade_halo,background
443926.6912489614,6812910.128649618,B_022_070,220.0,250.0,200.0,185.0,RL185-200,waste,transition,2.58,0.438,0.0223,1.05,49.9,17.92,7.21,113.3,55.8,hard,1.00,0.38,0.84,64.8,0.250,0.88,0.70,0.71,1.05,135,False,-28.68828422206252,122.42353288085005,propylitic_volcanics,propylitic_halo,low_grade_halo,background
443936.6912489614,6812910.128649618,B_023_070,230.0,250.0,200.0,185.0,RL185-200,waste,transition,2.58,0.446,0.0230,1.05,50.9,18.54,6.51,101.7,53.0,medium,0.79,0.65,0.64,54.9,0.237,0.89,0.71,0.72,0.89,150,False,-28.68828422206252,122.42363528452503,propylitic_volcanics,propylitic_halo,low_grade_halo,background
443946.6912489614,6812910.128649618,B_024_070,240.0,250.0,200.0,185.0,RL185-200,waste,transition,2.65,0.462,0.0244,1.13,52.2,17.95,6.39,98.8,61.5,medium,1.00,0.46,0.91,45.0,0.239,0.88,0.71,0.72,0.89,145,False,-28.68828422206252,122.42373768820003,propylitic_volcanics,propylitic_halo,low_grade_halo,background
443956.6912489614,6812910.128649618,B_025_070,250.0,250.0,200.0,185.0,RL185-200,waste,oxide,2.50,0.485,0.0180,1.06,57.4,16.27,5.17,74.1,46.4,medium,0.41,0.65,2.00,35.1,0.299,0.89,0.53,0.62,0.78,165,False,-28.68828422206252,122.42384009187504,propylitic_volcanics,propylitic_halo,low_grade_halo,background
443966.6912489614,6812910.128649618,B_026_070,260.0,250.0,200.0,185.0,RL185-200,waste,oxide,2.46,0.460,0.0172,1.05,56.6,15.93,4.66,61.4,40.2,medium,0.81,0.52,2.58,25.2,0.358,0.89,0.52,0.59,0.68,170,True,-28.68828422206252,122.42394249555004,propylitic_volcanics,propylitic_halo,low_grade_halo,cross_fault
443976.6912489614,6812910.128649618,B_027_070,270.0,250.0,200.0,185.0,RL185-200,waste,oxide,2.42,0.422,0.0166,1.00,59.3,14.77,4.52,45.4,30.9,soft,0.67,0.51,2.98,15.3,0.336,0.87,0.51,0.59,0.60,180,True,-28.68828422206252,122.42404489922504,propylitic_volcanics,propylitic_halo,low_grade_halo,cross_fault
443986.6912489614,6812910.128649618,B_028_070,280.0,250.0,200.0,185.0,RL185-200,waste,oxide,2.40,0.364,0.0151,0.93,60.2,14.76,3.88,45.4,18.0,soft,0.84,0.53,3.86,5.3,0.382,0.85,0.48,0.55,0.61,180,True,-28.68828422206252,122.42414730290004,propylitic_volcanics,propylitic_halo,low_grade_halo,cross_fault
443996.6912489614,6812910.128649618,B_029_070,290.0,250.0,200.0,185.0,RL185-200,waste,oxide,2.43,0.397,0.0166,1.01,60.5,14.91,3.78,36.9,18.0,soft,0.48,0.85,3.85,4.6,0.380,0.85,0.49,0.56,0.52,185,True,-28.68828422206252,122.42424970657504,propylitic_volcanics,propylitic_halo,low_grade_halo,cross_fault
444006.6912489614,6812910.128649618,B_030_070,300.0,250.0,200.0,185.0,RL185-200,waste,oxide,2.43,0.491,0.0180,1.18,56.7,15.03,4.22,55.2,26.3,soft,0.87,0.56,2.95,14.5,0.364,0.87,0.51,0.57,0.68,185,True,-28.68828422206252,122.42435211025006,propylitic_volcanics,propylitic_halo,low_grade_halo,cross_fault
444016.6912489614,6812910.128649618,B_031_070,310.0,250.0,200.0,185.0,RL185-200,waste,oxide,2.46,0.548,0.0190,1.28,56.3,15.71,4.04,59.3,36.2,medium,0.70,0.68,2.38,24.4,0.317,0.89,0.53,0.60,0.69,170,True,-28.68828422206252,122.42445451392506,propylitic_volcanics,propylitic_halo,low_grade_halo,cross_fault
444026.6912489614,6812910.128649618,B_032_070,320.0,250.0,200.0,185.0,RL185-200,waste,oxide,2.44,0.494,0.0184,1.19,56.8,16.04,4.91,58.3,29.4,soft,0.89,0.61,2.89,20.7,0.339,0.87,0.51,0.59,0.67,170,True,-28.68828422206252,122.42455691760006,propylitic_volcanics,propylitic_halo,low_grade_halo,secondary_fault
444036.6912489614,6812910.128649618,B_033_070,330.0,250.0,200.0,185.0,RL185-200,waste,oxide,2.46,0.420,0.0164,1.10,58.1,15.67,4.73,32.1,19.7,soft,0.53,0.67,3.31,14.8,0.355,0.86,0.50,0.57,0.51,190,True,-28.68828422206252,122.42465932127506,propylitic_volcanics,propylitic_halo,low_grade_halo,secondary_fault
444046.6912489614,6812910.128649618,B_034_070,340.0,250.0,200.0,185.0,RL185-200,waste,oxide,2.46,0.190,0.0083,0.59,57.8,15.07,4.51,36.0,18.0,soft,0.44,0.73,4.20,8.9,0.363,0.84,0.43,0.55,0.57,180,True,-28.68828422206252,122.42476172495006,fault_breccia_gouge,argillic_fault_damage,waste,secondary_fault
444056.6912489614,6812910.128649618,B_035_070,350.0,250.0,200.0,185.0,RL185-200,waste,oxide,2.47,0.036,0.0015,0.11,55.8,16.67,4.79,38.5,18.0,soft,0.55,0.58,4.35,3.0,0.384,0.82,0.39,0.54,0.61,180,True,-28.68828422206252,122.42486412862506,late_mafic_dyke,barren_intrusive,late_barren_intrusion,secondary_fault
444066.6912489614,6812910.128649618,B_036_070,360.0,250.0,200.0,185.0,RL185-200,waste,oxide,2.43,0.127,0.0061,0.46,59.1,15.76,4.47,38.1,18.0,soft,0.62,0.73,4.60,2.8,0.385,0.82,0.42,0.54,0.58,190,True,-28.68828422206252,122.42496653230008,fault_breccia_gouge,argillic_fault_damage,fault_damage_zone,secondary_fault
444076.6912489614,6812910.128649618,B_037_070,370.0,250.0,200.0,185.0,RL185-200,waste,oxide,2.46,0.323,0.0132,0.86,61.1,13.91,3.78,25.6,18.0,soft,0.53,1.19,3.78,8.5,0.362,0.85,0.47,0.56,0.51,190,True,-28.68828422206252,122.42506893597508,fault_breccia_gouge,argillic_fault_damage,low_grade_halo,secondary_fault
444086.6912489614,6812910.128649618,B_038_070,380.0,250.0,200.0,185.0,RL185-200,waste,transition,2.58,0.335,0.0229,0.96,58.0,17.09,5.33,76.1,31.4,soft,0.67,0.92,2.04,14.1,0.309,0.85,0.67,0.67,0.81,165,True,-28.68828422206252,122.42517133965008,propylitic_volcanics,propylitic_halo,low_grade_halo,secondary_fault
444096.6912489614,6812910.128649618,B_039_070,390.0,250.0,200.0,185.0,RL185-200,waste,transition,2.59,0.343,0.0230,0.97,54.8,17.64,5.26,75.7,42.0,medium,1.03,0.79,1.15,19.6,0.251,0.86,0.67,0.69,0.83,160,True,-28.68828422206252,122.42527374332508,propylitic_volcanics,propylitic_halo,low_grade_halo,secondary_fault
444106.6912489614,6812910.128649618,B_040_070,400.0,250.0,200.0,185.0,RL185-200,waste,transition,2.60,0.398,0.0245,1.05,53.3,17.49,6.40,92.7,53.8,medium,0.93,0.81,0.87,25.0,0.242,0.88,0.71,0.71,0.91,150,True,-28.68828422206252,122.42537614700008,propylitic_volcanics,propylitic_halo,low_grade_halo,secondary_fault
444116.6912489614,6812910.128649618,B_041_070,410.0,250.0,200.0,185.0,RL185-200,waste,transition,2.61,0.350,0.0247,1.02,53.5,18.30,6.69,99.2,53.9,medium,1.06,0.88,0.37,30.4,0.268,0.89,0.70,0.71,0.95,145,True,-28.68828422206252,122.42547855067508,propylitic_volcanics,propylitic_halo,low_grade_halo,secondary_fault
444126.6912489614,6812910.128649618,B_042_070,420.0,250.0,200.0,185.0,RL185-200,waste,transition,2.63,0.374,0.0245,1.01,52.6,17.21,6.18,92.7,55.8,medium,0.52,0.96,0.36,35.6,0.219,0.90,0.70,0.73,0.89,155,False,-28.68828422206252,122.42558095435008,propylitic_volcanics,propylitic_halo,low_grade_halo,secondary_fault
444136.6912489614,6812910.128649618,B_043_070,430.0,250.0,200.0,185.0,RL185-200,waste,transition,2.63,0.384,0.0233,1.04,51.1,18.98,5.76,94.8,51.5,medium,0.62,1.08,0.51,40.8,0.229,0.89,0.73,0.73,0.94,145,False,-28.68828422206252,122.42568335802508,propylitic_volcanics,propylitic_halo,low_grade_halo,background
444146.6912489614,6812910.128649618,B_044_070,440.0,250.0,200.0,185.0,RL185-200,waste,transition,2.55,0.393,0.0236,1.05,52.5,18.28,6.63,103.4,56.9,hard,0.73,0.72,0.20,45.8,0.248,0.89,0.73,0.73,1.00,145,False,-28.68828422206252,122.42578576170008,propylitic_volcanics,propylitic_halo,low_grade_halo,background
444156.6912489614,6812910.128649618,B_045_070,450.0,250.0,200.0,185.0,RL185-200,waste,transition,2.66,0.381,0.0234,1.05,52.5,18.33,5.89,107.6,58.8,hard,0.92,1.00,0.35,50.8,0.243,0.89,0.71,0.72,1.00,145,False,-28.68828422206252,122.42588816537508,propylitic_volcanics,propylitic_halo,low_grade_halo,background
