particle_id,column_id,layer,pre_x,pre_y,pre_z,pre_volume_m3,pre_cell_area_m2,z_fraction_from_floor,depth_fraction_from_top,pre_floor_z_m,pre_top_z_m,nearest_hole_id,nearest_hole_distance_m,lithology,mineral_domain,structure_domain,digability,coarse_risk,dx_m,dy_m,horizontal_displacement_m,throw_model_m,direction_x,direction_y,nearest_hole_index,nearest_hole_id_model,model_burden_m,model_spacing_m,model_energy_density_mj_m3,model_firing_time_ms,model_front_relief_norm,model_depth_fraction_from_top,model_back_relief_norm,model_row_throw_factor,model_face_factor,model_toe_factor,model_face_row_throw_multiplier,model_face_row_vertical_damping,model_lateral_spread_multiplier,model_depth_factor,model_vertical_heave_m,post_x,post_y,post_volume_m3,topo_i,topo_j,post_z,post_floor_z_m,post_surface_z_m,post_muckpile_height_m
7043,881,3,363492.942738142,6591776.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-063,4.288311130034218,mineralised_porphyry,high_grade_core,background,hard,bad,37.54332182956583,0.7500007768462768,37.550812443456195,35.0,0.9838209459143354,0.17915453212303142,62,5-H-063,7.0,8.0,1.7900000000000003,1557.4309330606227,0.8502581012364261,0.6875,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.700306794437507,3.1843773434141442,0.4868369606730667,1.526321065976342,1.5394526475222177,0.3483005423786721,363530.48605997156,6591777.308971929,9.15,40,37,188.1434858256215,185.0,194.41056224304162,9.410562243041612
7044,881,4,363492.942738142,6591776.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-063,4.288311130034218,mineralised_porphyry,high_grade_core,background,hard,bad,33.21653056142479,14.806723082129409,36.36725107798128,35.0,0.9795816251642909,0.2010468593151526,62,5-H-063,7.0,8.0,1.7900000000000003,1557.4309330606227,0.8502581012364261,0.5625,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.4941770125291821,2.7349863338250087,0.6378824541911411,1.3714026110860091,1.3801521721718264,0.4621774335859436,363526.1592687034,6591791.365694235,9.15,38,44,187.23074282408334,185.0,189.74849703523316,4.748497035233144
7045,881,5,363492.942738142,6591776.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-063,4.288311130034218,mineralised_porphyry,high_grade_core,background,hard,bad,28.229690318619568,5.397004576868493,28.740965082750837,28.72959848634634,0.9750829475606988,0.22184058550305782,62,5-H-063,7.0,8.0,1.7900000000000003,1557.4309330606227,0.8502581012364261,0.4375,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.29687615478759505,2.304843581853692,0.7824583866605763,1.22311960342505,1.2270863158556602,0.5740610509590546,363521.1724284606,6591781.95597573,9.15,35,39,191.255843885762,185.0,195.71194812153846,10.71194812153846
7046,881,6,363492.942738142,6591776.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-063,4.288311130034218,mineralised_porphyry,high_grade_core,background,hard,bad,22.545681814114644,5.803999865064578,23.2807685203253,22.002601463074527,0.9711817560422705,0.23834008628565143,62,5-H-063,7.0,8.0,1.7900000000000003,1557.4309330606227,0.8502581012364261,0.3125,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.13907239614434003,1.9608098873670212,0.8980920732759257,1.1045209504862301,1.1046521903718858,0.6670823093072804,363515.4884199561,6591782.362971018,9.15,32,40,189.56953619457428,185.0,191.545389518403,6.545389518402998
7047,881,7,363492.942738142,6591776.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-063,4.288311130034218,mineralised_porphyry,high_grade_core,background,hard,bad,16.413741928316206,5.324757808455604,17.25583871644825,18.22991410528566,0.9686000129297079,0.24862424449874115,62,5-H-063,7.0,8.0,1.7900000000000003,1557.4309330606227,0.8502581012364261,0.1875,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.0400800265017407,1.7449930339096513,0.970630603073818,1.0301224583858277,1.028437582077481,0.7298084377417805,363509.3564800703,6591781.883728961,9.15,29,39,190.67756395259337,185.0,193.21105829792478,8.211058297924774
7048,881,8,363492.942738142,6591776.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-063,4.288311130034218,mineralised_porphyry,high_grade_core,background,hard,bad,15.712109426600076,5.36690498995553,16.60343493993531,16.90187641161011,0.9675887046348205,0.25253138154120586,62,5-H-063,7.0,8.0,1.7900000000000003,1557.4309330606227,0.8502581012364261,0.0625,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.002333657639698224,1.6627008068758045,0.9982899682587002,1.0017538787090254,1.0007090515769694,0.7597035117946883,363508.6548475686,6591781.925876142,9.15,29,39,192.00303340669888,185.0,193.21105829792478,8.211058297924774
7049,882,1,363492.942738142,6591778.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-064,3.630495426908431,propylitic_volcanics,stockwork_ore,background,hard,bad,33.1907492298879,1.9215527462027737,33.24632610376286,35.0,0.9927880081401367,0.11988315516843918,63,5-H-064,6.999999999999999,8.0,1.7899999999999998,1575.6993941944743,0.8502581012364261,0.9375,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.9848687366886018,3.8047611488738458,0.2783188193067002,1.7401858263521024,1.755569663407273,0.1940461185378756,363526.13348737184,6591780.480523899,9.15,38,39,185.92092990366726,185.0,194.19661890319702,9.196618903197015
7050,882,2,363492.942738142,6591778.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-064,3.630495426908431,propylitic_volcanics,stockwork_ore,background,hard,bad,31.62213941511247,6.833263819942939,32.35201996200161,35.0,0.9916208218414684,0.12918260599032189,63,5-H-064,6.999999999999999,8.0,1.7899999999999998,1575.6993941944743,0.8502581012364261,0.8125,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.8774689157719662,3.570614906130113,0.3570180679253243,1.6594686482817187,1.675209401796235,0.252169669614915,363524.5648775571,6591785.392234973,9.15,37,41,187.17934413276242,185.0,193.82541188788966,8.825411887889654
7051,882,3,363492.942738142,6591778.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-064,3.630495426908431,propylitic_volcanics,stockwork_ore,background,hard,bad,35.45346573448011,9.319589470318853,36.65791838718114,35.0,0.9895067705315237,0.14448650827075304,63,5-H-064,6.999999999999999,8.0,1.7899999999999998,1575.6993941944743,0.8502581012364261,0.6875,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.700306794437507,3.1843773434141442,0.4868369606730667,1.526321065976342,1.5394526475222177,0.34830054237867203,363528.3962038765,6591787.878560623,9.15,39,42,187.46753517486684,185.0,192.6487222141774,7.648722214177424
7052,882,4,363492.942738142,6591778.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-064,3.630495426908431,propylitic_volcanics,stockwork_ore,background,hard,bad,32.89810548881449,10.254792061878982,34.45933988029286,35.0,0.986754014873058,0.16222365466201494,63,5-H-064,6.999999999999999,8.0,1.7899999999999998,1575.6993941944743,0.8502581012364261,0.5625,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.4941770125291821,2.7349863338250087,0.6378824541911411,1.3714026110860091,1.3801521721718264,0.4621774335859435,363525.8408436308,6591788.813763214,9.15,37,43,187.50553464802258,185.0,190.73750656407077,5.737506564070765
7053,882,5,363492.942738142,6591778.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-064,3.630495426908431,propylitic_volcanics,stockwork_ore,background,hard,bad,29.42618530899983,6.152895217207405,30.06257642640649,28.967354662388416,0.9838278274642939,0.17911673820971544,63,5-H-064,6.999999999999999,8.0,1.7899999999999998,1575.6993941944743,0.8502581012364261,0.4375,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.29687615478759505,2.304843581853692,0.7824583866605763,1.22311960342505,1.2270863158556602,0.5740610509590545,363522.368923451,6591784.7118663695,9.15,36,41,190.51832303142606,185.0,195.5327911590443,10.532791159044308
7054,882,6,363492.942738142,6591778.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-064,3.630495426908431,propylitic_volcanics,stockwork_ore,background,hard,bad,21.162627643782887,8.7474181668331,22.899216872523073,22.18468734879703,0.9812854322626895,0.19255882329570523,63,5-H-064,6.999999999999999,8.0,1.7899999999999998,1575.6993941944743,0.8502581012364261,0.3125,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.13907239614434003,1.9608098873670212,0.8980920732759257,1.1045209504862301,1.1046521903718858,0.6670823093072803,363514.10536578577,6591787.30638932,9.15,32,42,189.75641820803057,185.0,192.05059532298557,7.05059532298556
7055,882,7,363492.942738142,6591778.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-064,3.630495426908431,propylitic_volcanics,stockwork_ore,background,hard,bad,18.064783467208308,5.36764807712912,18.84537204719054,18.380778541115074,0.9796002106103251,0.2009562822412053,63,5-H-064,6.999999999999999,8.0,1.7899999999999998,1575.6993941944743,0.8502581012364261,0.1875,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.0400800265017407,1.7449930339096513,0.970630603073818,1.0301224583858277,1.028437582077481,0.7298084377417804,363511.0075216092,6591783.92661923,9.15,30,40,190.89602599996303,185.0,191.96469748231826,6.964697482318255
7056,882,8,363492.942738142,6591778.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-064,3.630495426908431,propylitic_volcanics,stockwork_ore,background,hard,bad,17.044476466300107,0.41290051902063934,17.04947696701766,17.04175046886399,0.978939466423174,0.204150731272537,63,5-H-064,6.999999999999999,8.0,1.7899999999999998,1575.6993941944743,0.8502581012364261,0.0625,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.002333657639698224,1.6627008068758045,0.9982899682587002,1.0017538787090254,1.0007090515769694,0.7597035117946882,363509.9872146083,6591778.971871671,9.15,29,38,191.3982269977107,185.0,192.71179399955807,7.711793999558073
7057,883,1,363492.942738142,6591780.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-064,3.453748927413255,propylitic_volcanics,stockwork_ore,background,hard,bad,31.57639762123289,16.644039725237203,35.69443857394981,35.0,0.9896643300004566,0.14340332605887304,63,5-H-064,6.999999999999999,7.999999999999998,1.7899999999999998,1588.1536721560938,0.8502581012364261,0.9375,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.9848687366886018,3.8047611488738458,0.2783188193067002,1.7401858263521024,1.755569663407273,0.1940461185378756,363524.5191357632,6591797.203010878,9.15,37,47,185.2463881691945,185.0,186.3472318032135,1.347231803213498
7058,883,2,363492.942738142,6591780.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-064,3.453748927413255,propylitic_volcanics,stockwork_ore,background,hard,bad,36.29390640417358,4.766115888154234,36.60551191739064,35.0,0.9879907010669313,0.15451334766056138,63,5-H-064,6.999999999999999,7.999999999999998,1.7899999999999998,1588.1536721560938,0.8502581012364261,0.8125,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.8774689157719662,3.570614906130113,0.3570180679253243,1.6594686482817187,1.675209401796235,0.252169669614915,363529.23664454615,6591785.325087041,9.15,39,41,187.21602519492438,185.0,194.4410947456271,9.441094745627105
7059,883,3,363492.942738142,6591780.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-064,3.453748927413255,propylitic_volcanics,stockwork_ore,background,hard,bad,34.43601564722381,10.220507683141363,35.920717572968876,35.0,0.9849607910725515,0.1727780080037199,63,5-H-064,6.999999999999999,7.999999999999998,1.7899999999999998,1588.1536721560938,0.8502581012364261,0.6875,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.700306794437507,3.1843773434141442,0.4868369606730667,1.526321065976342,1.5394526475222177,0.34830054237867203,363527.3787537892,6591790.779478836,9.15,38,44,186.5221045029388,185.0,189.74849703523316,4.748497035233144
7060,883,4,363492.942738142,6591780.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-064,3.453748927413255,propylitic_volcanics,stockwork_ore,background,hard,bad,33.14522389198581,8.112567382858142,34.12359325146284,35.0,0.9810191980640628,0.19391063155418553,63,5-H-064,6.999999999999999,7.999999999999998,1.7899999999999998,1588.1536721560938,0.8502581012364261,0.5625,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.4941770125291821,2.7349863338250087,0.6378824541911411,1.3714026110860091,1.3801521721718264,0.4621774335859435,363526.087962034,6591788.6715385355,9.15,38,43,187.6588417182447,185.0,190.875003907325,5.8750039073249996
7061,883,5,363492.942738142,6591780.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-064,3.453748927413255,propylitic_volcanics,stockwork_ore,background,hard,bad,26.73108090495744,9.465446511893457,28.357456938464992,29.02990994205592,0.9768350204315458,0.21399379163541507,63,5-H-064,6.999999999999999,7.999999999999998,1.7899999999999998,1588.1536721560938,0.8502581012364261,0.4375,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.29687615478759505,2.304843581853692,0.7824583866605763,1.22311960342505,1.2270863158556602,0.5740610509590545,363519.67381904693,6591790.024417665,9.15,34,44,187.63156060162683,185.0,189.80961445804073,4.809614458040717
7062,883,6,363492.942738142,6591780.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-064,3.453748927413255,propylitic_volcanics,stockwork_ore,background,hard,bad,21.092619557047012,3.417728399258985,21.367720215067948,22.23259539347748,0.9732051703015139,0.22993846241636354,63,5-H-064,6.999999999999999,7.999999999999998,1.7899999999999998,1588.1536721560938,0.8502581012364261,0.3125,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.13907239614434003,1.9608098873670212,0.8980920732759257,1.1045209504862301,1.1046521903718858,0.6670823093072803,363514.03535769903,6591783.976699552,9.15,32,40,188.81405940447354,185.0,191.545389518403,6.545389518402998
7063,883,7,363492.942738142,6591780.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-064,3.453748927413255,propylitic_volcanics,stockwork_ore,background,hard,bad,17.72325290965662,5.56514468638601,18.576450927991125,18.42047200831451,0.970802222315901,0.23988131470897833,63,5-H-064,6.999999999999999,7.999999999999998,1.7899999999999998,1588.1536721560938,0.8502581012364261,0.1875,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.0400800265017407,1.7449930339096513,0.970630603073818,1.0301224583858277,1.028437582077481,0.7298084377417804,363510.66599105165,6591786.124115839,9.15,30,42,189.18224807538937,185.0,189.88604334916607,4.886043349166066
7064,883,8,363492.942738142,6591780.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-064,3.453748927413255,propylitic_volcanics,stockwork_ore,background,hard,bad,16.34934835401005,3.663114496575482,16.754688878513758,17.078552292124286,0.9698607746645264,0.243659758202139,63,5-H-064,6.999999999999999,7.999999999999998,1.7899999999999998,1588.1536721560938,0.8502581012364261,0.0625,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.002333657639698224,1.6627008068758045,0.9982899682587002,1.0017538787090254,1.0007090515769694,0.7597035117946882,363509.292086496,6591784.222085649,9.15,29,41,190.0768578011041,185.0,190.51572348260765,5.515723482607663
7065,884,1,363492.942738142,6591782.558971153,185.9375,7.5,4.0,0.0625,0.9375,185.0,200.0,5-H-064,4.321604593483003,propylitic_volcanics,stockwork_ore,background,hard,bad,34.40087828925078,10.405688821948015,35.94021128111324,35.0,0.9865493558122582,0.16346366124132414,63,5-H-064,6.999999999999999,8.0,1.7900000000000003,1593.426106792257,0.8502581012364261,0.9375,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.9848687366886018,3.8047611488738458,0.2783188193067002,1.7401858263521024,1.755569663407273,0.1940461185378756,363527.34361643123,6591792.964659975,9.15,38,45,185.3052932660626,185.0,187.89003673455832,2.890036734558319
7066,884,2,363492.942738142,6591782.558971153,187.8125,7.5,4.0,0.1875,0.8125,185.0,200.0,5-H-064,4.321604593483003,propylitic_volcanics,stockwork_ore,background,hard,bad,34.379589156574156,3.7208482793827518,34.58035370688127,35.0,0.9843701477094937,0.176111931164216,63,5-H-064,6.999999999999999,8.0,1.7900000000000003,1593.426106792257,0.8502581012364261,0.8125,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.8774689157719662,3.570614906130113,0.3570180679253243,1.6594686482817187,1.675209401796235,0.252169669614915,363527.3223272986,6591786.279819432,9.15,38,42,187.1207618506891,185.0,192.19406096845088,7.194060968450882
7067,884,3,363492.942738142,6591782.558971153,189.6875,7.5,4.0,0.3125,0.6875,185.0,200.0,5-H-064,4.321604593483003,propylitic_volcanics,stockwork_ore,background,hard,bad,32.00712743092523,11.120940970440127,33.88408969483318,35.0,0.9804268104672873,0.1968838980641684,63,5-H-064,6.999999999999999,8.0,1.7900000000000003,1593.426106792257,0.8502581012364261,0.6875,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.700306794437507,3.1843773434141442,0.4868369606730667,1.526321065976342,1.5394526475222177,0.34830054237867203,363524.9498655729,6591793.679912123,9.15,37,45,185.79887840998262,185.0,187.94969050108043,2.949690501080429
7068,884,4,363492.942738142,6591782.558971153,191.5625,7.5,4.0,0.4375,0.5625,185.0,200.0,5-H-064,4.321604593483003,propylitic_volcanics,stockwork_ore,background,hard,bad,35.523804584652574,1.0726090489704065,35.53999412409232,35.0,0.9753017949512054,0.22087645588644556,63,5-H-064,6.999999999999999,8.0,1.7900000000000003,1593.426106792257,0.8502581012364261,0.5625,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.4941770125291821,2.7349863338250087,0.6378824541911411,1.3714026110860091,1.3801521721718264,0.4621774335859435,363528.4665427266,6591783.631580202,9.15,39,40,188.7562886226965,185.0,194.30679048504038,9.30679048504038
7069,884,5,363492.942738142,6591782.558971153,193.4375,7.5,4.0,0.5625,0.4375,185.0,200.0,5-H-064,4.321604593483003,propylitic_volcanics,stockwork_ore,background,hard,bad,28.737258503509814,5.54127891518648,29.266632848919215,28.67210721173044,0.9698688255504532,0.2436277102986941,63,5-H-064,6.999999999999999,8.0,1.7900000000000003,1593.426106792257,0.8502581012364261,0.4375,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.29687615478759505,2.304843581853692,0.7824583866605763,1.22311960342505,1.2270863158556602,0.5740610509590545,363521.6799966455,6591788.100250068,9.15,35,43,188.38498336428867,185.0,191.61803973612092,6.618039736120918
7070,884,6,363492.942738142,6591782.558971153,195.3125,7.5,4.0,0.6875,0.3125,185.0,200.0,5-H-064,4.321604593483003,propylitic_volcanics,stockwork_ore,background,hard,bad,22.22374831625322,7.093166501932653,23.328266121773975,21.95857169344238,0.9651627968490634,0.26165010143031425,63,5-H-064,6.999999999999999,8.0,1.7900000000000003,1593.426106792257,0.8502581012364261,0.3125,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.13907239614434003,1.9608098873670212,0.8980920732759257,1.1045209504862301,1.1046521903718858,0.6670823093072803,363515.1664864582,6591789.652137655,9.15,32,43,189.2515144405985,185.0,191.11597228382269,6.11597228382269
7071,884,7,363492.942738142,6591782.558971153,197.1875,7.5,4.0,0.8125,0.1875,185.0,200.0,5-H-064,4.321604593483003,propylitic_volcanics,stockwork_ore,background,hard,bad,17.812965282100045,5.599838351530558,18.67243748696388,18.193433922711954,0.9620514112327948,0.2728682505257582,63,5-H-064,6.999999999999999,8.0,1.7900000000000003,1593.426106792257,0.8502581012364261,0.1875,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.0400800265017407,1.7449930339096513,0.970630603073818,1.0301224583858277,1.028437582077481,0.7298084377417804,363510.7557034241,6591788.1588095045,9.15,30,43,188.03428558977294,185.0,189.05681497224535,4.056814972245362
7072,884,8,363492.942738142,6591782.558971153,199.0625,7.5,4.0,0.9375,0.0625,185.0,200.0,5-H-064,4.321604593483003,propylitic_volcanics,stockwork_ore,background,hard,bad,16.66571921273833,6.489623490348299,17.884669690109348,16.868053787226213,0.9608333120608692,0.27712695003218385,63,5-H-064,6.999999999999999,8.0,1.7900000000000003,1593.426106792257,0.8502581012364261,0.0625,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.002333657639698224,1.6627008068758045,0.9982899682587002,1.0017538787090254,1.0007090515769694,0.7597035117946882,363509.6084573547,6591789.048594643,9.15,29,43,188.9419939798479,185.0,189.33254336644032,4.332543366440327
7073,885,1,363492.942738142,6591784.558971153,185.9375,1.3961659366032109,0.7446218328550458,0.0625,0.9375,185.0,200.0,5-H-064,5.781362371553834,propylitic_volcanics,stockwork_ore,background,hard,bad,33.98790615870342,4.4907351757874014,34.28329720828911,35.0,0.98476246750203,0.173904809017213,63,5-H-064,7.000000000000001,8.0,1.79,1596.0797611596624,0.8502581012364261,0.9375,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.9848687366886018,3.8047611488738458,0.2783188193067002,1.7401858263521024,1.755569663407273,0.19404611853787565,363526.9306443007,6591789.049706329,1.7033224426559173,38,43,185.91900654768776,185.0,190.875003907325,5.8750039073249996
7074,885,2,363492.942738142,6591784.558971153,187.8125,1.3961659366032109,0.7446218328550458,0.1875,0.8125,185.0,200.0,5-H-064,5.781362371553834,propylitic_volcanics,stockwork_ore,background,hard,bad,32.53350215455028,5.932857466564546,33.07004022009496,35.0,0.9822929893757746,0.1873512290410833,63,5-H-064,7.000000000000001,8.0,1.79,1596.0797611596624,0.8502581012364261,0.8125,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.8774689157719662,3.570614906130113,0.3570180679253243,1.6594686482817187,1.675209401796235,0.25216966961491505,363525.47624029656,6591790.4918286195,1.7033224426559173,37,44,185.89190907533222,185.0,189.32138373061332,4.321383730613315
7075,885,3,363492.942738142,6591784.558971153,189.6875,1.3961659366032109,0.7446218328550458,0.3125,0.6875,185.0,200.0,5-H-064,5.781362371553834,propylitic_volcanics,stockwork_ore,background,hard,bad,32.19062390171501,14.123363183641732,35.15260523487146,35.0,0.9778256175344461,0.20942077665164738,63,5-H-064,7.000000000000001,8.0,1.79,1596.0797611596624,0.8502581012364261,0.6875,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.700306794437507,3.1843773434141442,0.4868369606730667,1.526321065976342,1.5394526475222177,0.34830054237867214,363525.1333620437,6591798.682334336,1.7033224426559173,37,48,185.2652094394227,185.0,185.6448144366658,0.6448144366657921
7076,885,4,363492.942738142,6591784.558971153,191.5625,1.3961659366032109,0.7446218328550458,0.4375,0.5625,185.0,200.0,5-H-064,5.781362371553834,propylitic_volcanics,stockwork_ore,background,hard,bad,36.686363668256085,1.9524421086409667,36.73828125249104,35.0,0.9720226934647638,0.23488695874719365,63,5-H-064,7.000000000000001,8.0,1.79,1596.0797611596624,0.8502581012364261,0.5625,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.4941770125291821,2.7349863338250087,0.6378824541911411,1.3714026110860091,1.3801521721718264,0.46217743358594365,363529.6291018102,6591786.511413261,1.7033224426559173,39,42,188.48485669815827,185.0,192.6487222141774,7.648722214177424
7077,885,5,363492.942738142,6591784.558971153,193.4375,1.3961659366032109,0.7446218328550458,0.5625,0.4375,185.0,200.0,5-H-064,5.781362371553834,propylitic_volcanics,stockwork_ore,background,hard,bad,27.57872593235119,8.57144730673129,28.88002480926585,28.222753659007413,0.9658759354434586,0.25900516854152505,63,5-H-064,7.000000000000001,8.0,1.79,1596.0797611596624,0.8502581012364261,0.4375,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.29687615478759505,2.304843581853692,0.7824583866605763,1.22311960342505,1.2270863158556602,0.5740610509590546,363520.5214640743,6591793.130418459,1.7033224426559173,35,45,187.00077114086565,185.0,188.5838878904502,3.5838878904502
7078,885,6,363492.942738142,6591784.558971153,195.3125,1.3961659366032109,0.7446218328550458,0.6875,0.3125,185.0,200.0,5-H-064,5.781362371553834,propylitic_volcanics,stockwork_ore,background,hard,bad,21.842631923310808,5.662699036075172,22.56472312505525,21.614433673508685,0.960556276978454,0.27808566801849294,63,5-H-064,7.000000000000001,8.0,1.79,1596.0797611596624,0.8502581012364261,0.3125,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.13907239614434003,1.9608098873670212,0.8980920732759257,1.1045209504862301,1.1046521903718858,0.6670823093072805,363514.7853700653,6591790.221670189,1.7033224426559173,32,44,187.63328935108936,185.0,188.7104194226439,3.7104194226438896
7079,885,7,363492.942738142,6591784.558971153,197.1875,1.3961659366032109,0.7446218328550458,0.8125,0.1875,185.0,200.0,5-H-064,5.781362371553834,propylitic_volcanics,stockwork_ore,background,hard,bad,16.066515773079352,3.324696777987635,16.4069051850789,17.908303705074598,0.9570417734045331,0.28995007149284563,63,5-H-064,7.000000000000001,8.0,1.79,1596.0797611596624,0.8502581012364261,0.1875,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.0400800265017407,1.7449930339096513,0.970630603073818,1.0301224583858277,1.028437582077481,0.7298084377417806,363509.00925391505,6591787.883667931,1.7033224426559173,29,42,188.70344863176504,185.0,189.79426588806913,4.7942658880691225
7080,885,8,363492.942738142,6591784.558971153,199.0625,1.3961659366032109,0.7446218328550458,0.9375,0.0625,185.0,200.0,5-H-064,5.781362371553834,propylitic_volcanics,stockwork_ore,background,hard,bad,16.40113524068714,5.635555303964049,17.342338964722924,16.603695125309933,0.955666440643453,0.29445144629951037,63,5-H-064,7.000000000000001,8.0,1.79,1596.0797611596624,0.8502581012364261,0.0625,0.1497418987635739,1.4969476301641598,0.9394473075173572,0.002333657639698224,1.6627008068758045,0.9982899682587002,1.0017538787090254,1.0007090515769694,0.7597035117946884,363509.34387338266,6591790.194526456,1.7033224426559173,29,44,187.8455914775276,185.0,188.06591621497702,3.065916214977011
7081,886,1,363494.942738142,6591704.558971153,185.9375,0.17252603048183754,0.09201388292364669,0.0625,0.9375,185.0,200.0,5-H-001,4.727881963335334,propylitic_volcanics,waste,background,medium,bad,35.03382049344389,7.190490292807732,35.76411230574319,35.0,0.9965618785951174,0.08285180825407981,0,5-H-001,7.000000000000002,8.000000000000002,1.7900000000000003,455.042660840431,0.8906238145994788,0.9375,0.10937618540052119,1.5531295740468998,0.966727517611734,0.9848687366886018,3.911661423346734,0.25736222698594635,1.7616797671939013,1.7878332345395294,0.16866471746371792,363529.9765586354,6591711.749461445,0.2104817571878418,39,4,185.38213123380788,185.0,189.14033130969955,4.140331309699533
7082,886,2,363494.942738142,6591704.558971153,187.8125,0.17252603048183754,0.09201388292364669,0.1875,0.8125,185.0,200.0,5-H-001,4.727881963335334,propylitic_volcanics,waste,background,medium,bad,32.880108006424294,7.902294872531833,33.81638311183752,35.0,0.9959763782811177,0.08961614757412763,0,5-H-001,7.000000000000002,8.000000000000002,1.7900000000000003,455.042660840431,0.8906238145994788,0.8125,0.10937618540052119,1.5531295740468998,0.966727517611734,0.8774689157719662,3.6679401507457827,0.3383467895539598,1.678618677380554,1.703347867142594,0.2246372451921419,363527.8228461484,6591712.461266025,0.2104817571878418,38,5,186.20581376590164,185.0,189.65072372623376,4.650723726233764
7083,886,3,363494.942738142,6591704.558971153,189.6875,0.17252603048183754,0.09201388292364669,0.3125,0.6875,185.0,200.0,5-H-001,4.727881963335334,propylitic_volcanics,waste,background,medium,bad,35.58836565434772,2.002639889018411,35.64466771443723,35.0,0.9949106196703542,0.10076139571855883,0,5-H-001,7.000000000000002,8.000000000000002,1.7900000000000003,455.042660840431,0.8906238145994788,0.6875,0.10937618540052119,1.5531295740468998,0.966727517611734,0.700306794437507,3.2659080309545074,0.4719354378165024,1.5416046791625617,1.5617569284559663,0.3173731985211231,363530.5311037963,6591706.561611041,0.2104817571878418,40,2,185.2636035475592,185.0,185.90968720440162,0.9096872044016207
