Date,Time,Date Time,Pre_Leach_Density_pct_w_w,Leach_Tank_01_Density_pct_w_w,Leach_Tank_01_pH,Leach_Tank_01_CN_ppm,Leach_Tank_01_DO_ppm,Leach_Tank_02_Density_pct_w_w,Leach_Tank_02_pH,Leach_Tank_02_CN_ppm,Leach_Tank_02_DO_ppm,CIL_Tank_01_Density_pct_w_w,CIL_Tank_01_pH,CIL_Tank_01_CN_ppm,CIL_Tank_01_DO_ppm,CIL_Tank_01_Carbon_gpl,CIL_Tank_02_Density_pct_w_w,CIL_Tank_02_pH,CIL_Tank_02_CN_ppm,CIL_Tank_02_DO_ppm,CIL_Tank_02_Carbon_gpl,CIL_Tank_03_Density_pct_w_w,CIL_Tank_03_pH,CIL_Tank_03_CN_ppm,CIL_Tank_03_DO_ppm,CIL_Tank_03_Carbon_gpl,CIL_Tank_04_Density_pct_w_w,CIL_Tank_04_pH,CIL_Tank_04_CN_ppm,CIL_Tank_04_DO_ppm,CIL_Tank_04_Carbon_gpl,CIL_Tank_05_Density_pct_w_w,CIL_Tank_05_pH,CIL_Tank_05_CN_ppm,CIL_Tank_05_DO_ppm,CIL_Tank_05_Carbon_gpl,CIL_Tank_06_Density_pct_w_w,CIL_Tank_06_pH,CIL_Tank_06_CN_ppm,CIL_Tank_06_DO_ppm,CIL_Tank_06_Carbon_gpl,Tailing_Density_pct_w_w,Tailing_CN_ppm,DO_Purity_pct_w_w,DO_Flow
2025-03-26,1900-01-26 02:00:00,2025-03-27 02:00:00,38,38,10.3,500,0,37,10.5,350,0,37,10.6,0,0,17.5,37,10.8,0,0,9.42,38,11,0,0,11.53,38,11,0,0,6.73,37,10.7,0,0,15.38,38,10.7,190,0,14.42,30,160,,
2025-03-26,1900-01-26 04:00:00,2025-03-27 04:00:00,39,39,10.4,500,0,38,10.6,400,0,38,10.5,0,0,16.92,38,10.9,0,0,10.19,37,10.9,0,0,12.11,38,11.2,0,0,8.65,38,10.8,0,0,12.15,37,10.7,180,0,14.42,31,150,,
2025-03-27,1900-01-26 06:00:00,2025-03-27 06:00:00,41,40,10.3,400,0,39,10.6,450,0,37,10.2,0,0,17.3,37,10.6,0,0,8.65,36,10.8,0,0,10.57,36,10.8,0,0,13.46,36,10.7,0,0,9.61,36,10.4,180,0,12.5,28,130,,
2025-03-27,1900-01-26 08:00:00,2025-03-27 08:00:00,39,39,10.1,450,0,37,10.3,450,0,37,10.4,0,0,17.69,36,10.6,0,0,10.57,36,10.8,0,0,9.61,35,10.8,0,0,13.46,35,10.9,0,0,11.53,36,10.8,180,0,12.5,29,140,,
2025-03-27,1900-01-26 10:00:00,2025-03-27 10:00:00,40,40,9.9,300,0,39,10.1,400,0,39,10.3,0,0,17.3,37,10.5,0,0,9.61,37,10.7,0,0,9.61,36,10.7,0,0,13.46,36,10.7,0,0,10.57,36,10.7,170,0,11.53,28,130,,
2025-03-27,1900-01-26 12:00:00,2025-03-27 12:00:00,42,40,10.2,350,0,40,10.3,400,0,40,10.3,0,0,18.07,38,10.5,0,0,10.38,37,10.7,0,0,9.42,37,10.6,0,0,12.5,36,10.7,0,0,11.53,37,10.7,170,0,12.5,30,130,,
2025-03-27,1900-01-26 14:00:00,2025-03-27 14:00:00,42,39,11.2,450,0,39,10.9,450,0,39,10.4,0,0,18.07,39,10.5,0,0,11.53,38,10.6,0,0,9.61,36,10.6,0,0,11.53,36,10.6,0,0,11.53,36,10.6,160,0,11.53,31,130,,
2025-03-27,1900-01-26 16:00:00,2025-03-27 16:00:00,40,39,10.8,400,0,39,10.8,450,0,38,10.4,0,0,17.3,37,10.5,0,0,10.57,38,10.6,0,0,9.61,37,10.5,0,0,13.46,36,10.5,0,0,10.57,36,10.5,170,0,12.5,29,140,,
2025-03-27,1900-01-26 18:00:00,2025-03-27 18:00:00,35,37,11.1,350,0,38,10.8,400,0,38,10.4,0,0,17.3,38,10.5,0,0,10.57,37,10.6,0,0,9.42,38,10.5,0,0,12.5,0,37,0,10.5,11.55,37,10.5,160,0,12.5,28,140,,
2025-03-27,1900-01-26 20:00:00,2025-03-27 20:00:00,35,39,11,350,0,39,10.8,450,0,39,10.8,0,0,18.26,39,10.8,0,0,10.57,39,10.8,0,0,9.61,37,10.6,0,0,13.36,37,10.6,0,0,12.5,37,10.6,200,0,13.84,30,130,,
2025-03-27,1900-01-26 22:00:00,2025-03-27 22:00:00,38,38,11,350,0,39,10.9,400,0,39,11.2,0,0,17.69,39,10.9,0,0,10.19,40,10.8,0,0,10,37,10.7,0,0,13.65,37,10.6,0,0,12.69,36,10.5,170,0,14.03,28,130,,
2025-03-27,1900-01-27 00:00:00,2025-03-28 00:00:00,39,38,10.7,350,0,39,10.8,400,0,39,10.8,0,0,17.3,39,10.8,0,0,10.19,39,10.8,0,0,9.61,38,10.6,0,0,13.26,38,10.6,0,0,12.88,37,10.6,180,0,13.65,29,160,,
2025-03-27,1900-01-27 02:00:00,2025-03-28 02:00:00,41,38,10.3,300,0,39,10.7,400,0,39,10.7,0,0,16.92,39,10.8,0,0,10.57,40,10.8,0,0,9.61,38,10.6,0,0,13.84,38,10.5,0,0,12.11,37,10.5,160,0,13.07,29,130,,
2025-03-27,1900-01-27 04:00:00,2025-03-28 04:00:00,42,39,10.4,350,0,39,0,350,0,38,10.8,0,0,16.34,39,10.8,0,0,10.57,39,10.6,0,0,9.61,38,10.6,0,0,`14.42,38,10.6,0,0,11.53,38,10.5,180,0,12.5,31,150,,
2025-03-28,1900-01-27 06:00:00,2025-03-28 06:00:00,42,39,10.1,350,0,38,10.6,350,0,38,10.8,0,0,17.3,39,10.8,0,0,10.57,39,10.6,0,0,9.61,38,10.6,0,0,14.42,38,10.6,0,0,11.53,37,10.5,180,0,13.65,30,160,,
2025-03-28,1900-01-27 08:00:00,2025-03-28 08:00:00,36,39,9.6,300,0,38,9.9,350,0,38,10.1,0,0,16.73,38,10.6,0,0,10.57,38,10.5,0,0,10.57,37,10.8,0,0,13.46,37,10.6,0,0,11.53,36,9.8,170,0,10.57,28,160,,
2025-03-28,1900-01-27 10:00:00,2025-03-28 10:00:00,42,40,10.8,300,0,40,10.3,350,0,39,10.2,0,0,16.73,39,10.6,0,0,10.57,38,10.6,0,0,10.57,37,10.7,0,0,13.46,37,10.7,0,0,11.53,37,10,160,0,10.57,30,140,,
2025-03-28,1900-01-27 12:00:00,2025-03-28 12:00:00,37,39,10.7,350,0,39,10.4,350,0,38,10.3,0,0,16.34,38,10.5,0,0,10.96,39,10.6,0,0,10.96,38,10.7,0,0,13.84,38,10.7,0,0,11.92,37,10.6,160,0,10,29,150,,
2025-03-28,1900-01-27 14:00:00,2025-03-28 14:00:00,36,39,10.6,400,0,37,10.3,350,0,38,10.2,0,0,16.34,38,10.4,0,0,10.96,37,10.5,0,0,10.96,37,10.6,0,0,13.84,37,10.7,0,0,11.92,37,10.7,150,0,10.57,30,120,,
2025-03-28,1900-01-27 16:00:00,2025-03-28 16:00:00,37,37,10.8,400,0,36,10.4,350,0,37,10.3,0,0,17.3,38,10.3,0,0,9.42,37,10.4,0,0,9.42,36,10.6,0,0,13.46,36,10.6,0,0,10.57,35,10.6,150,0,11.53,27,120,,
2025-03-28,1900-01-27 18:00:00,2025-03-28 18:00:00,40,38,10.4,450,0,38,10.3,400,0,38,10.3,0,0,17.5,38,10.3,0,0,9.42,37,10.4,0,0,10.96,35,10.4,0,0,13.46,36,10.5,0,0,9.61,36,10.6,150,0,12.5,28,120,,
2025-03-28,1900-01-27 20:00:00,2025-03-28 20:00:00,40,37,10.8,500,0,38,10.4,400,0,37,10.4,0,0,18.7,38,10.4,0,0,12.5,39,10.3,0,0,12.5,37,10.3,0,0,16.2,37,10.5,0,0,12.5,36,10.5,220,0,12.5,30,130,,
2025-03-28,1900-01-27 22:00:00,2025-03-28 22:00:00,42,38,10.5,550,0,39,10.3,400,0,38,10.4,0,0,18.7,38,10.4,0,0,13.7,39,10.3,0,0,12.5,38,10.4,0,0,16.2,38,10.5,0,0,12.5,37,10.5,150,0,12.5,29,120,,
2025-03-28,1900-01-28 00:00:00,2025-03-29 00:00:00,43,38,10.6,450,0,39,10.7,450,0,39,10.4,0,0,19.2,40,10.4,0,0,13.7,38,10.3,0,0,12.5,38,10.3,0,0,15,38,10.5,0,0,12.5,36,10.2,150,0,15,29,110,,
2025-03-28,1900-01-28 02:00:00,2025-03-29 02:00:00,43,39,10.5,450,0,39,10.5,450,0,39,10.4,0,0,20,40,10.4,0,0,12.5,38,10.3,0,0,12.5,38,10.5,0,0,15,38,10.4,0,0,12.5,36,10.3,150,0,13.7,29,110,,
2025-03-28,1900-01-28 04:00:00,2025-03-29 04:00:00,43,41,10.1,400,0,41,10.2,500,0,40,10.4,0,0,19,41,10.4,0,0,12.5,40,10.2,0,0,12.5,38,10.2,0,0,15,37,10.3,0,0,12.5,37,10.3,140,0,15,29,110,,
2025-03-29,1900-01-28 06:00:00,2025-03-29 06:00:00,39,40,11.5,450,0,39,10.4,450,0,39,10.4,0,0,19.2,40,10.4,0,0,13.7,40,10.3,0,0,12.5,38,10.4,0,0,16.2,37,10.4,0,0,12.5,37,10.3,140,0,13.7,29,110,,
2025-03-29,1900-01-28 08:00:00,2025-03-29 08:00:00,36,39,11,400,0,39,10.7,450,0,34,10.6,0,0,8.75,37,10.3,0,0,12,36,10.1,0,0,10,36,10,0,0,15,36,10,0,0,12.5,36,10.1,120,0,14.5,28,90,,
2025-03-29,1900-01-28 10:00:00,2025-03-29 10:00:00,42,40,10.9,500,0,30,10.8,750,0,37,10.4,0,0,0,38,10.4,0,0,12.2,37,10.2,0,0,10.5,36,10.1,0,0,15,36,10.1,0,0,12.5,37,10.2,140,0,13.75,30,110,,
2025-03-29,1900-01-28 12:00:00,2025-03-29 12:00:00,37,39,10.9,450,0,39,10.8,700,0,38,10.5,0,0,0,38,10.4,0,0,12.2,37,10.2,0,0,9.75,37,10.3,0,0,14.5,36,10.3,0,0,13,37,10.4,130,0,14.5,29,100,,
2025-03-29,1900-01-28 14:00:00,2025-03-29 14:00:00,36,37,11.1,400,0,39,10.9,650,0,39,10.6,0,0,11.5,37,10.5,0,0,10.25,38,10.3,0,0,10,35,10.6,0,0,14.75,35,10.7,0,0,14.5,37,10.8,140,0,15,30,100,,
2025-03-29,1900-01-28 16:00:00,2025-03-29 16:00:00,0,36,10.9,400,0,37,11,600,0,38,10.7,0,0,10.5,37,10.6,0,0,9.75,37,10.4,0,0,9.5,36,10.5,0,0,14.5,36,10.5,0,0,12.5,37,10.6,140,0,14.5,28,120,,
2025-03-29,1900-01-28 18:00:00,2025-03-29 18:00:00,35,37,11.5,450,0,39,11.2,500,0,39,10.8,0,0,9.5,39,10.7,0,0,7.5,38,10.6,0,0,6.75,37,10.4,0,0,15,37,10.2,0,0,12.5,36,10.2,140,0,14.25,29,120,,
2025-03-29,1900-01-28 20:00:00,2025-03-29 20:00:00,36,38,11,300,0,37,10.9,500,0,37,10.8,0,0,13.5,40,10.8,0,0,8.7,37,10.7,0,0,7.5,36,10.5,0,0,15.5,37,10.4,0,0,12.5,36,10.4,150,0,15,26,150,,
2025-03-29,1900-01-28 22:00:00,2025-03-29 22:00:00,40,37,11.1,500,0,34,10.7,450,0,37,10.7,0,0,16.25,39,10.7,0,0,8.75,38,10.6,0,0,9,37,10.6,0,0,15,37,10.5,0,0,13,36,10.4,180,0,15.5,27,160,,
2025-03-29,1900-01-29 00:00:00,2025-03-30 00:00:00,39,38,10.3,400,0,38,10.6,450,0,37,11.1,0,0,18,36,11.1,0,0,8.75,38,10.8,0,0,13,37,10.7,0,0,7.5,38,10.6,0,0,12.5,37,10.2,180,0,14.5,27,150,,
2025-03-29,1900-01-29 02:00:00,2025-03-30 02:00:00,41,38,9.9,400,0,39,10.8,450,0,38,10.9,0,0,17.5,36,10.9,0,0,12.5,39,10.8,0,0,12.5,38,10.8,0,0,9.5,37,10.6,0,0,12.5,38,10.2,220,0,15,26,190,,
2025-03-29,1900-01-29 04:00:00,2025-03-30 04:00:00,43,38,10.1,400,0,35,10.8,450,0,38,10.9,0,0,17.5,37,10.9,0,0,12.5,36,10.7,0,0,12.5,35,10.8,0,0,12.5,37,10.8,0,0,6.25,35,10.6,230,0,15,30,200,,
2025-03-30,1900-01-29 06:00:00,2025-03-30 06:00:00,41,39,10.3,400,0,37,10.6,450,0,38,10.8,0,0,17.5,36,10.8,0,0,12.5,37,10.8,0,0,12.5,38,10.8,0,0,12.5,38,10.7,0,0,6.25,36,10.5,220,0,14.5,29,170,,
2025-03-30,1900-01-29 08:00:00,2025-03-30 08:00:00,42,41,9.7,200, ,39,10.3,350, ,37,10.6,0,0,18.75,37,10.8,0,0,11.25,38,10.8,0,0,12.5,36,10.8,0,0,12.5,35,10.8,0,0,6.25,36,10.7,250,0,15,30,200,,
2025-03-30,1900-01-29 10:00:00,2025-03-30 10:00:00,41,40,11.2,300, ,36,10.6,400, ,37,10.5,0,0,18.25,37,10.7,0,0,10.75,37,10.8,0,0,11.75,36,10.8,0,0,12.5,36,10.5,0,0,6.25,35,10.3,230,0,14.5,30,210,,
2025-03-30,1900-01-29 12:00:00,2025-03-30 12:00:00,41,40,11.2,400, ,40,10.7,350, ,38,10.5,0,0,17.5,38,10.7,0,0,10,39,10.8,0,0,11.25,37,10.9,0,0,12.5,37,10.9,0,0,6.25,36,10.8,220,0,20,30,160,,
2025-03-30,1900-01-29 14:00:00,2025-03-30 14:00:00,41,40,10.8,350, ,38,10.6,350, ,38,10.5,0,0,16.25,37,10.6,0,0,10.75,38,10.7,0,0,11.25,35,10.7,0,0,12,38,10.7,0,0,6.25,36,10.8,200,0,22.5,29,170,,
2025-03-30,1900-01-29 16:00:00,2025-03-30 16:00:00,37,39,10.5,350, ,38,10.7,350, ,39,10.6,0,0,15,38,10.6,0,0,11.25,36,10.6,0,0,11.25,35,10.7,0,0,12.5,35,10.5,0,0,6.25,36,10.7,200,0,25,30,130,,
2025-03-30,1900-01-29 18:00:00,2025-03-30 18:00:00,37,39,10.3,350, ,34,10.7,350, ,39,10.6,0,0,17.5,38,10.6,0,0,11.25,37,10.6,0,0,12,3.5,10.5,0,0,15,35,10.5,0,0,15,35,10.5,200,0,16.25,30,140,,
2025-03-30,1900-01-29 20:00:00,2025-03-30 20:00:00,39,38,10.2,350,0,39,10.5,400,0,39,10.6,0,0,17.5,36,10.5,0,0,12.5,37,10.5,0,0,12.5,35,10.6,0,0,12.5,35,10.6,0,0,15,37,10.6,190,0,16.25,29,150,,
2025-03-30,1900-01-29 22:00:00,2025-03-30 22:00:00,42,38,10,350,0,38,10.5,400,0,38,10.6,0,0,18,36,10.5,0,0,12,37,10.5,0,0,11.5,36,10.6,0,0,12.5,35,10.6,0,0,14.2,36,10.6,180,0,15.5,30,150,,
2025-03-30,1900-01-30 00:00:00,2025-03-31 00:00:00,41,40,9.8,350,0,38,10.3,350,0,38,10.4,0,0,18.75,38,10.5,0,0,12.5,36,10.5,0,0,12.5,37,10.6,0,0,12.5,36,10.6,0,0,13.75,38,10.6,170,0,16.25,30,140,,
2025-03-30,1900-01-30 02:00:00,2025-03-31 02:00:00,38,38,9.6,350,0,37,10.1,350,0,37,10.3,0,0,18,38,10.6,0,0,12.5,37,10.6,0,0,12.5,37,10.6,0,0,12.5,35,10.6,0,0,14.2,37,10.6,180,0,16.25,30,150,,
2025-03-30,1900-01-30 04:00:00,2025-03-31 04:00:00,37,37,11.1,400,0,37,10.2,350,0,38,10.1,0,0,18.7,39,10.5,0,0,11.2,38,10.6,0,0,12.5,38,10.7,0,0,11.2,36,10.6,0,0,15,37,10.7,170,0,15.7,30,140,,
2025-03-31,1900-01-30 06:00:00,2025-03-31 06:00:00,0,37,10.9,400,0,37,10.3,350,0,38,10.1,0,0,18,39,10.5,0,0,10.8,38,10.6,0,0,12.5,38,10.7,0,0,11.2,36,10.6,0,0,14.42,37,10.6,160,0,15.7,0,0,,
2025-03-31,1900-01-30 08:00:00,2025-03-31 08:00:00,0,37,10.5,400,0,37,10.2,350,0,38,10.1,0,0,18.7,39,10.5,0,0,11.2,38,10.6,0,0,12.5,38,10.7,0,0,12.7,36,10.6,0,0,15,37,10.6,170,0,15,0,0,,
2025-03-31,1900-01-30 10:00:00,2025-03-31 10:00:00,0,38,10.5,350,0,38,10.1,300,0,37,10.1,0,0,18.5,39,10.3,0,0,11.25,39,10.4,0,0,12,37,10.3,0,0,12.5,37,10.4,0,0,14.2,37,10.5,150,0,16,0,0,,
2025-03-31,1900-01-30 12:00:00,2025-03-31 12:00:00,0,38,10.4,350,0,38,10.1,300,0,38,9.9,0,0,18.25,39,10.3,0,0,11.5,39,10.4,0,0,12.15,37,10.3,0,0,11.25,37,10.5,0,0,13.75,37,10.4,140,0,16.5,0,0,,
2025-03-31,1900-01-30 14:00:00,2025-03-31 14:00:00,0,38,10.4,350,0,39,10.1,300,0,38,9.9,0,0,18.75,38,10.2,0,0,11.75,38,10.3,0,0,12.25,37,10.3,0,0,11.25,38,10.4,0,0,13.75,37,10.4,130,0,15,0,0,,
2025-03-31,1900-01-30 16:00:00,2025-03-31 16:00:00,0,38,10.4,350,0,39,10.1,300,0,38,9.9,0,0,18.75,38,10.2,0,0,11.25,39,10.3,0,0,12.15,36,10.3,0,0,11.25,39,10.4,0,0,13.75,37,10.4,130,0,16.25,0,0,,
2025-03-31,1900-01-30 18:00:00,2025-03-31 18:00:00,0,38,10.4,350,0,39,10,300,0,38,9.9,0,0,18.5,38,10.2,0,0,11.25,38,10.3,0,0,12.15,36,10.3,0,0,12.5,38,10.4,0,0,13.75,37,10.4,130,0,15.75,0,0,,
2025-03-31,1900-01-30 20:00:00,2025-03-31 20:00:00,0,38,10.5,350,0,39,10,300,0,38,9.9,0,0,18.5,38,10.2,0,0,11.25,38,10.3,0,0,12.15,36,10.3,0,0,12.5,38,10.4,0,0,13.75,37,10.4,130,0,15.75,0,0,,
2025-03-31,1900-01-30 22:00:00,2025-03-31 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2025-03-31,1900-01-31 00:00:00,2025-04-01 00:00:00,0,40,10.1,300,0,39,9.3,250,0,39,10.1,0,0,18.4,40,10.4,0,0,11.23,41,10.3,0,0,12.2,40,10.4,0,0,11.73,39,10.4,0,0,15.45,39,10.3,120,0,15.8,0,0,,
2025-03-31,1900-01-31 02:00:00,2025-04-01 02:00:00,0,41,10,300,0,40,9.2,250,0,38,10,0,0,18.75,39,10.3,0,0,10.75,42,10.2,0,0,11.5,39,10.4,0,0,11.25,38,10.4,0,0,15.25,39,10.3,110,0,15,0,0,,
2025-03-31,1900-01-31 04:00:00,2025-04-01 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
2025-04-01,06:00:00,2025-04-01 06:00:00,0,41,10,300,0,39,9.2,250,0,38,9.9,0,0,18.3,38,10.3,0,0,10.5,40,10.2,0,0,11.5,37,10.3,0,0,10.7,37,10.4,0,0,15,38,10.3,110,0,15.8,0,0,91.29,326.04
2025-04-01,08:00:00,2025-04-01 08:00:00,37,40,10.1,250,0,39,9.7,200,0,38,9.9,0,0,18.8,38,10.1,0,0,12.5,38,10.2,0,0,11.3,31,10.4,0,0,12.5,36,10.3,0,0,16.3,37,10.4,80,0,15,0,0,91.3,322.15
2025-04-01,10:00:00,2025-04-01 10:00:00,37,39,10.5,500,0,39,10.2,550,0,38,10.3,0,0,18.1,37,10.2,0,0,11.3,38,10.3,0,0,12,34,10.5,0,0,11.5,37,10.4,0,0,16.3,38,10.7,100,0,14.5,37,70,91.32,323.77
2025-04-01,12:00:00,2025-04-01 12:00:00,31,37,11.3,500,0,39,10.2,500,0,38,10.3,0,0,18.8,38,10.1,0,0,11.3,37,10.2,0,0,12.5,33,10.1,0,0,11.3,36,10.2,0,0,16.3,36,10.4,80,0,14.5,28,60,91.16,319.81
2025-04-01,14:00:00,2025-04-01 14:00:00,38,39,10.5,350,0,37,10.5,450,0,38,10.4,0,0,18,38,10.2,0,0,11,37,10.3,0,0,13,34,10.1,0,0,12,37,10.2,0,0,15.5,37,10.4,110,0,15,29,80,91.02,322.85
2025-04-01,16:00:00,2025-04-01 16:00:00,38,37,9.7,300,7.1,37,10.2,400,7.5,37,10.3,0,6.9,18,37,10.3,0,6.9,11.3,37,10.1,0,5.1,12.5,38,10.1,0,7.2,12.3,37,10.2,0,9.1,16.3,34,10.2,80,9.3,14.8,27,70,90.78,324.26
2025-04-01,18:00:00,2025-04-01 18:00:00,39,38,10.3,350,7.3,37,10.4,450,7.2,38,10.4,0,6.7,18.8,38,10.5,0,6.5,12.5,36,10.3,0,5.9,12.5,37,10.3,0,6.9,11.5,36,10.2,0,8.5,16.3,36,10.2,80,9.1,15,28,70,91.35,322.64
2025-04-01,20:00:00,2025-04-01 20:00:00,38,39,11.4,350,7.7,39,10.9,400,7.8,38,10.5,0,8.5,18.8,37,10.3,0,8.2,11.3,38,10.3,0,7.5,12.5,37,10.2,0,6.5,12.5,37,10.1,0,6.3,16.3,37,10.1,120,8.3,15,30,90,91.24,330.56
2025-04-01,22:00:00,2025-04-01 22:00:00,39,37,11.4,300,7.1,38,11,450,7.3,38,10.6,0,8.7,18,37,10.3,0,7.9,12.2,37,10.3,0,7.5,11.3,37,10.2,0,6.9,11.3,36,10.1,0,6.3,16.8,36,10.1,110,9.1,15.7,27,80,94.93,230.72
2025-04-01,1900-01-01 00:00:00,2025-04-02 00:00:00,37,36,10.8,350,6.9,38,11.1,400,6.7,38,11,0,7.5,18.7,36,10.6,0,8.1,12.5,36,10.5,0,7.7,11.3,35,10.2,0,6.3,12.5,36,10.2,0,6.7,16.3,37,10.2,110,8.5,16.3,29,90,94.79,217.49
2025-04-01,1900-01-01 02:00:00,2025-04-02 02:00:00,38,38,11.1,350,6.5,38,11.2,350,7.2,38,11.1,0,7.5,18.7,37,10.7,0,7.7,12.5,37,10.6,0,7.1,12.5,36,10.3,0,6.7,12.5,37,10.2,0,6.5,16.8,38,10.1,120,8.5,16.3,30,90,94.95,215.13
2025-04-01,1900-01-01 04:00:00,2025-04-02 04:00:00,37,38,10.7,350,7.1,37,10.7,400,5.9,38,10.9,0,7.5,18.7,38,10.8,0,7.7,12.5,38,10.6,0,7.7,12.5,38,10.5,0,6.5,12.5,37,10.3,0,6.5,16.3,36,10.2,130,8.7,15.7,31,100,94.99,221.51
2025-04-02,1900-01-01 06:00:00,2025-04-02 06:00:00,37.42,38,10.7,350,6.8,37,10.9,400,6.7,37,10.9,0,7.1,18.7,38,10.9,0,6.5,12.5,37,10.7,0,6.8,12.5,38,10.6,0,7.1,11.3,37,10.3,0,5.6,16.3,37,10.3,170,9.1,16.3,30,100,95,226.2
2025-04-02,1900-01-01 08:00:00,2025-04-02 08:00:00,38,38,10.5,300,6.2,37,10.5,300,6.4,36,11,0,6.1,19,36,11.1,0,6.3,11.3,36,10.7,0,6.3,11.3,34,10.5,0,6.3,11.3,37,10.5,0,6.6,15,37,10.3,180,6.3,15,28,80,95.08,222.27
2025-04-02,1900-01-01 10:00:00,2025-04-02 10:00:00,37,37,10.1,300,6.4,38,10.7,300,6.6,37,10.9,0,5.8,18.8,37,11,0,6.4,11,37,10.7,0,6.1,11.3,35,10.5,0,6,11.5,36,10.5,0,6.2,16.3,37,10.4,130,6.5,15,27,110,95.08,210.54
2025-04-02,1900-01-01 12:00:00,2025-04-02 12:00:00,38,38,10.3,350,6.5,38,10.5,300,6.5,37,10.7,0,6,18.8,37,10.8,0,6.7,11.3,36,10.9,0,5.9,12.5,35,10.6,0,5.7,12.5,36,10.6,0,5.8,16.3,36,10.5,130,6.2,14.8,29,100,95.2,216.56
2025-04-02,1900-01-01 14:00:00,2025-04-02 14:00:00,38,40,11.3,400,6.9,36,11,350,7.2,37,10.8,0,6.8,17.5,37,10.9,0,6.4,11.3,36,10.8,0,6.1,12.5,36,10.6,0,6,11.5,36,10.6,0,6.5,15,36,10.4,170,6.1,15,27,110,95.21,221.22
2025-04-02,1900-01-01 16:00:00,2025-04-02 16:00:00,40,37,10.8,350,7.8,38,10.9,300,7.2,37,10.8,0,7.1,17.5,36,10.7,0,6.6,11.3,35,10.7,0,6.6,11.3,35,10.7,0,6.4,12.5,36,10.6,0,6.9,15,37,10.4,140,7.4,13.8,32,100,95.18,224.79
2025-04-02,1900-01-01 18:00:00,2025-04-02 18:00:00,38,38,10.7,350,7.5,38,10.8,350,7.3,38,10.8,0,6.8,18.8,37,10.7,0,6.7,11.3,36,10.7,0,7.4,12.5,36,10.7,0,6.2,12.5,37,10.5,0,6.9,16.3,37,10.4,140,6.9,13.8,28,110,95.05,231.4
2025-04-02,1900-01-01 20:00:00,2025-04-02 20:00:00,37,38,9.6,300,7.3,38,10.7,300,7.2,38,10.6,0,6.7,17.3,36,10.8,0,7.1,11.3,36,10.8,0,7.2,12.5,35,10.6,0,6.3,12.5,35,10.7,0,7.1,15,35,10.6,140,7.3,15,31,110,95.02,234.33
2025-04-02,1900-01-01 22:00:00,2025-04-02 22:00:00,39,39,11,400,7.8,37,10.7,350,7.2,34,10.7,0,6.9,11,36,10.8,0,6.6,12.5,36,10.8,0,7.2,12.5,36,10.7,0,6.4,12.5,36,10.7,0,6.9,15,36,10.6,150,7.4,15.8,30,100,95,237.28
2025-04-02,1900-01-02 00:00:00,2025-04-03 00:00:00,39,39,10.7,400,7.7,38,10.6,350,7.3,34,10.6,0,6.8,6.3,37,10.7,0,6.3,11,36,10.8,0,7.1,11.8,35,10.8,0,6.5,12.3,36,10.8,0,7.1,16.3,36,10.7,150,7.4,15.8,29,110,95.02,237.69
2025-04-02,1900-01-02 02:00:00,2025-04-03 02:00:00,40,38,10.4,400,7.9,37,10.6,350,7.1,35,10.5,0,6.7,1.3,37,10.7,0,7,11,36,10.8,0,7.1,12.5,34,10.8,0,6.7,12.5,36,10.8,0,7.2,16,36,10.7,150,7.5,15.8,30,110,94.99,235.29
2025-04-02,1900-01-02 04:00:00,2025-04-03 04:00:00,39,38,10.5,400,7.3,38,10.6,350,7.2,36,10.5,0,6.7,1.3,37,10.7,0,7.1,12.5,37,10.8,0,7.2,12.5,35,10.8,0,6.3,12.3,36,10.8,0,7.1,16.3,36,10.8,140,7.3,15.8,29,100,94.96,234.29
2025-04-03,1900-01-02 06:00:00,2025-04-03 06:00:00,38,38,10.5,400,7.6,36,10.4,350,7.3,37,10.6,0,7,7.5,35,10.6,0,6.9,8.8,36,10.7,0,6.9,11.8,36,10.8,0,7.1,12.5,35,10.8,0,7.2,16,37,10.7,150,6.9,16,31,100,95.07,231.77
2025-04-03,1900-01-02 08:00:00,2025-04-03 08:00:00,41,39,11.1,350,7.3,39,10.3,400,7.5,38,10.3,0,7.2,7.5,38,10.5,0,7.1,10,38,10.5,0,6.8,11.3,37,10.4,0,6.5,12.5,37,10.4,0,7.5,16.3,36,10.3,110,7.4,15,28,90,95.05,233.69
2025-04-03,1900-01-02 10:00:00,2025-04-03 10:00:00,0,38,11,450,6.8,37,10.4,350,7.1,38,10.4,0,6.8,10,38,10.4,0,6.7,8.8,37,10.5,0,6.5,11.3,37,10.5,0,6.4,12.5,37,10.6,0,7.2,16.3,36,10.6,120,7.6,15,0,0,94.97,233.46
2025-04-03,1900-01-02 12:00:00,2025-04-03 12:00:00,0,39,10.9,450,7.1,38,10.3,350,7.3,37,10.4,0,6.8,10.8,38,10.4,0,6.5,8,38,10.6,0,6.7,11.8,37,10.4,0,6.2,12.5,37,10.6,0,7.1,16,34,10.5,120,7.8,15,0,0,95.17,233.65
